time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1613347200,48689.5,58399,45712.5,57459,,29324.826305593328,40591.96638909791,150438.862,0,-95,-99,94.28530915256874,90.23824547361562,4.047063678953123,,,,,,,88.55697617796133,,,,37.5123976783457,,,,60,100,-60,,,,,,,,,,,0,-95,-99,94.28530915256874,90.23824547361562,4.047063678953123,,,,,,,88.55697617796133,,,,37.5123976783457,,,,60,100,-60,,,,,,,,,,
1613952000,57459,57556,43080,45156,,30764.023914175752,41606.196080409485,259869.353,0,-95,-99,89.69781064132879,91.28434844859011,-1.5865378072613225,,91.28434844859011,,91.28434844859011,,,,,,,,,,,60,100,-60,,,108,,91.28434844859011,,105,,106,,0,-95,-99,89.69781064132879,91.28434844859011,-1.5865378072613225,,91.28434844859011,,91.28434844859011,,,,,,,,,,,60,100,-60,,,108,,91.28434844859011,,105,,106,
1614556800,45156,52622,44983,50979.5,,32601.7944674325,43689.152506985156,174375.228,0,-95,-99,84.9410407311895,89.64138684169569,-4.700346110506189,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,84.9410407311895,89.64138684169569,-4.700346110506189,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1615161600,50979.5,61939.5,49385,59068,,35007.81315221136,47106.67417209956,185876.688,0,-95,-99,84.96143278310649,86.53342805187492,-1.5719952687684327,,,,,,,75.25511168808463,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,84.96143278310649,86.53342805187492,-1.5719952687684327,,,,,,,75.25511168808463,,,,,,,,60,100,-60,,,,,,,,,,
1615766400,59068,60704,53376,57351,,37039.01195655578,49383.191022744104,180819.017,0,-95,-99,82.5561133088483,84.15286227438143,-1.5967489655331377,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,82.5561133088483,84.15286227438143,-1.5967489655331377,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1616371200,57351,58402.5,50504,55760,,38740.919960505256,50800.259684356526,159610.196,0,-95,-99,76.94471986394855,81.48742198530113,-4.542702121352576,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,76.94471986394855,81.48742198530113,-4.542702121352576,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1616976000,55760,60300,55006,58208,,40510.65450955023,52446.42419894396,117538.113,0,-95,-99,73.84016068434926,77.78033128571538,-3.9401706013661197,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,73.84016068434926,77.78033128571538,-3.9401706013661197,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1617580800,58208,61671.5,55535,60033.5,,42285.45864504566,54132.44104362308,86885.824,0,-95,-99,71.01146429095405,73.9321149464173,-2.9206506554632483,,,,,,,73.17955941123141,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,71.01146429095405,73.9321149464173,-2.9206506554632483,,,,,,,73.17955941123141,,,,,,,,60,100,-60,,,,,,,,,,
1618185600,60033.5,64943.5,50500,56100,,43541.326040950604,54569.6763672624,151996.512,0,-95,-99,65.57043007307574,70.14068501612637,-4.570254943050628,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,65.57043007307574,70.14068501612637,-4.570254943050628,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1618790400,56100,57436,47019,49022.5,,44039.61458268237,53336.970507870756,160365.087,0,-95,-99,52.665580051008895,63.08249147167958,-10.416911420670687,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,52.665580051008895,63.08249147167958,-10.416911420670687,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1619395200,49022.5,58438.5,48723,56599.5,,45181.422347893065,54061.97706167725,113066.662,0,-95,-99,47.285422528906786,55.17381088433049,-7.888388355423707,,,,,,,,,,,,5.834122549931433,,,60,100,-60,,,,,,,,,,,0,-95,-99,47.285422528906786,55.17381088433049,-7.888388355423707,,,,,,,,,,,,5.834122549931433,,,60,100,-60,,,,,,,,,,
1620000000,56599.5,59526,52930,58240.5,,46368.61122535733,54990.53771463786,116571.6,0,-95,-99,46.375033977830576,48.775345519248766,-2.4003115414181906,,,,,,,65.19326516877723,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,46.375033977830576,48.775345519248766,-2.4003115414181906,,,,,,,65.19326516877723,,,,,,,,60,100,-60,,,,,,,,,,
1620604800,58240.5,59586,43890,46414,,46372.73747759757,53084.64044471834,196150.612,0,-95,-99,31.904639671381894,41.855032059373094,-9.9503923879912,27.689364181039828,,,,,,,,,,10.919643686583026,,,,60,100,-60,,,,,,,,,,,0,-95,-99,31.904639671381894,41.855032059373094,-9.9503923879912,27.689364181039828,,,,,,,,,,10.919643686583026,,,,60,100,-60,,,,,,,,,,
1621209600,46414,46629,28801,34658,,45307.76134327052,48989.83145700315,566550.69,0,-95,-99,5.196633441374832,27.825435696862442,-22.62880225548761,27.64032357534276,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,5.196633441374832,27.825435696862442,-22.62880225548761,27.64032357534276,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1621814400,34658,40871,33360,35661.5,,44430.82849388229,46027.98002211356,329536.667,0,-95,-99,-10.952899873834006,8.716124412974251,-19.66902428680826,26.3580629954915,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-10.952899873834006,8.716124412974251,-19.66902428680826,26.3580629954915,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1622419200,35661.5,39440,34176.5,35801,,43646.298630802085,43755.317794977214,317673.759,0,-95,-99,-21.217297457050158,-8.991187963169766,-12.226109493880392,25.97104364338119,,,,,,,,,,,2.7949564425796245,,,60,100,-60,,,,,,,,,,,0,-95,-99,-21.217297457050158,-8.991187963169766,-12.226109493880392,25.97104364338119,,,,,,,,,,,2.7949564425796245,,,60,100,-60,,,,,,,,,,
1623024000,35801,39372,30980,39026,,43226.27148254735,42704.35828498228,541479.754,0,-95,-99,-27.656397221450483,-19.942198184111536,-7.714199037338947,26.27148862003516,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-27.656397221450483,-19.942198184111536,-7.714199037338947,26.27148862003516,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1623628800,39026,41300,33338,35608.5,,42533.74680231578,41127.50088831955,505621.831,0,-95,-99,-31.270462030123852,-26.71471890287482,-4.5557431272490305,23.75655063832612,,,,,,,,,,6.106520442500098,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-31.270462030123852,-26.71471890287482,-4.5557431272490305,23.75655063832612,,,,,,,,,,6.106520442500098,,,,60,100,-60,,,,,,,,,,
1624233600,35608.5,35737.5,28774,34690.5,,41820.72436574162,39697.05624647076,876029.386,0,-95,-99,-37.05897996954573,-31.99527974037336,-5.0637002291723725,21.7864351901867,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-37.05897996954573,-31.99527974037336,-5.0637002291723725,21.7864351901867,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1624838400,34690.5,36573,32695,35293,,41227.29487794692,38718.37708058837,533352.765,0,-95,-99,-38.245675336092205,-35.5250391119206,-2.7206362241716064,22.397765747939033,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-38.245675336092205,-35.5250391119206,-2.7206362241716064,22.397765747939033,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1625443200,35293,35293,32089,34234,,40591.54079813357,37721.84884045762,479124.473,0,-95,-99,-39.62334350997939,-38.309332938539114,-1.3140105714402779,20.220487878552216,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-39.62334350997939,-38.309332938539114,-1.3140105714402779,20.220487878552216,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1626048000,34234,34620,31056,31748,,39787.58254375779,36394.32687591148,413490.92,0,-95,-99,-41.65743322723756,-39.84215069110306,-1.8152825361345037,20.380013775257602,,,,,,,,,,,0.99604931903405,,,60,100,-60,,,,,,,,,,,0,-95,-99,-41.65743322723756,-39.84215069110306,-1.8152825361345037,20.380013775257602,,,,,,,,,,,0.99604931903405,,,60,100,-60,,,,,,,,,,
1626652800,31748,35366,29272.5,35348.5,,39384.029585234355,36161.92090348671,471923.437,0,-95,-99,-41.085441505118744,-40.78873941411191,-0.29670209100683564,20.168075127544448,,,,-40.78873941411191,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-41.085441505118744,-40.78873941411191,-0.29670209100683564,20.168075127544448,,,,-40.78873941411191,,,,,,,,,,60,100,-60,,,,,,,,,,
1627257600,35348.5,42600,35174.5,39836.5,,39425.16325930396,36978.49403604522,660000.078,0,-95,-99,-29.457318970069544,-37.40006456747529,7.942745597405747,20.994169073649694,,,,,,,,,,,,,,60,100,-60,,,,,-37.40006456747529,,,,,,0,-95,-99,-29.457318970069544,-37.40006456747529,7.942745597405747,20.994169073649694,,,,,,,,,,,,,,60,100,-60,,,,,-37.40006456747529,,,,,
1627862400,39836.5,45319.5,37281,43806,,39823.42114482178,38495.717583590726,532617.451,0,-95,-99,-15.278263592637675,-28.607008022608657,13.328744429970982,23.34943450201214,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-15.278263592637675,-28.607008022608657,13.328744429970982,23.34943450201214,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1628467200,43806,48280.5,42800,46998,,40475.65558620162,40385.11367612612,399842.052,0,-95,-99,0.6689311884819595,-14.688883791408424,15.357814979890383,24.971435231872558,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,0.6689311884819595,-14.688883791408424,15.357814979890383,24.971435231872558,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1629072000,46998,49800,44000,49248.5,,41273.186896546926,42354.75508143143,393674.242,0,-95,-99,13.367537390283497,-0.4139316712907431,13.78146906157424,26.405915702624444,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,13.367537390283497,-0.4139316712907431,13.78146906157424,26.405915702624444,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
