time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1768766400,95328.2,95490.5,93545,93624.6,90252.57600000002,94982.23711194553,94841.89072895817,12802.867,0,-95,-99,-45.28988443155119,-30.293195451975254,-14.996688979575932,-0.20684539917094025,,,,,,,,,,,,,,60,100,-60,,,,,-30.293195451975254,,,,,,0,-95,-99,-45.28988443155119,-30.293195451975254,-14.996688979575932,-0.20684539917094025,,,,,,,,,,,,,,60,100,-60,,,,,-30.293195451975254,,,,,
1768780800,93624.6,93624.6,91800.2,92636.7,90278.08200000001,94769.00646540504,94351.84834474525,25618.104,0,-95,-99,-71.23353896864977,-44.546827874472875,-26.686711094176893,-1.9815553237976022,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-71.23353896864977,-44.546827874472875,-26.686711094176893,-1.9815553237976022,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768795200,92636.7,92814.5,92340.1,92780.1,90302.87600000002,94588.19678673185,94002.57093480186,4472.02,0,-95,-99,-80.59801743302906,-65.70714694441001,-14.890870488619043,1.1555994904993176,,,,,,,,,,,10.664920277543912,,,60,100,-60,,,,,,,,,,,0,-95,-99,-80.59801743302906,-65.70714694441001,-14.890870488619043,1.1555994904993176,,,,,,,,,,,10.664920277543912,,,60,100,-60,,,,,,,,,,
1768809600,92780.1,93314,92631.3,93144.7,90332.73000000003,94456.96980611986,93811.93294929033,7006.585,0,-95,-99,-79.88705512905808,-77.23953717691232,-2.647517952145762,3.119899642504122,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-79.88705512905808,-77.23953717691232,-2.647517952145762,3.119899642504122,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768824000,93144.7,93190.1,92648.3,93010.1,90362.78100000002,94325.4361873817,93633.74784944805,6157.741,0,-95,-99,-77.79805691871992,-79.4277098269357,1.6296529082157747,1.6730074437795874,,-79.4277098269357,,-79.4277098269357,,,,,,,,,,60,100,-60,,,,,-79.4277098269357,-107,,,,,0,-95,-99,-77.79805691871992,-79.4277098269357,1.6296529082157747,1.6730074437795874,,-79.4277098269357,,-79.4277098269357,,,,,,,,,,60,100,-60,,,,,-79.4277098269357,-107,,,,
1768838400,93010.1,93377,92869.7,93050.7,90393.30000000002,94209.55107943791,93504.18166068182,5237.327,0,-95,-99,-72.93935745270498,-76.87482316682768,3.9354657141226994,3.210403320565466,,,,,,,,,,19.056173585231253,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-72.93935745270498,-76.87482316682768,3.9354657141226994,3.210403320565466,,,,,,,,,,19.056173585231253,,,,60,100,-60,,,,,,,,,,
1768852800,93050.7,93299.9,92111.2,92584.3,90420.29550000002,94061.80098130718,93299.76351386364,7551.571,0,-95,-99,-72.20886001374929,-74.31542479505806,2.1065647813087764,0.901880148883377,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-72.20886001374929,-74.31542479505806,2.1065647813087764,0.901880148883377,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768867200,92584.3,92847.1,92203.1,92396.4,90452.39300000003,93910.40089209744,93099.01606633839,5911.463,0,-95,-99,-71.49529178686537,-72.2145030844399,0.7192112975745317,0.3198859420895932,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-71.49529178686537,-72.2145030844399,0.7192112975745317,0.3198859420895932,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1768881600,92396.4,92435.6,90720.5,91124.9,90477.03100000002,93657.1735382704,92660.32360715208,20423.45,0,-95,-99,-77.32121011432899,-73.67512063831457,-3.6460894760144242,-2.000388352701723,,,,,,,,,,,,,,60,100,-60,,,,,-73.67512063831457,,,,,,0,-95,-99,-77.32121011432899,-73.67512063831457,-3.6460894760144242,-2.000388352701723,,,,,,,,,,,,,,60,100,-60,,,,,-73.67512063831457,,,,,
1768896000,91124.9,91415.9,90610.1,91177.3,90499.94500000002,93431.73048933674,92330.76280556273,8023.061,0,-95,-99,-80.33097030538757,-76.38249073552731,-3.948479569860254,-2.3435300716422764,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-80.33097030538757,-76.38249073552731,-3.948479569860254,-2.3435300716422764,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
