_id,_orderId,_contractId,_timestamp,_tradeDate,_action,_qty,_price,_active,_accountId,Fill ID,Order ID,Timestamp,Date,Account,B/S,Quantity,Price,_priceFormat,_priceFormatType,_tickSize,Contract,Product,Product Description,commission
597725400110,597725400107,4399654,2026-07-28 06:21:45.644Z,2026-07-28,0,11,27874.25,true,59652119,597725400110,597725400107,07/28/2026 02:21:45,7/28/26,GFTEFLEXMATT22986, Buy,11,27874.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,4.29
597725400121,597725400118,4399654,2026-07-28 06:22:30.752Z,2026-07-28,1,22,27873.25,true,59652119,597725400121,597725400118,07/28/2026 02:22:30,7/28/26,GFTEFLEXMATT22986, Sell,22,27873.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725400130,597725400127,4399654,2026-07-28 06:23:58.849Z,2026-07-28,0,22,27860.5,true,59652119,597725400130,597725400127,07/28/2026 02:23:58,7/28/26,GFTEFLEXMATT22986, Buy,22,27860.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725400141,597725400138,4399654,2026-07-28 06:24:50.410Z,2026-07-28,1,22,27865.25,true,59652119,597725400141,597725400138,07/28/2026 02:24:50,7/28/26,GFTEFLEXMATT22986, Sell,22,27865.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725400150,597725400147,4399654,2026-07-28 06:25:52.125Z,2026-07-28,0,22,27878.75,true,59652119,597725400150,597725400147,07/28/2026 02:25:52,7/28/26,GFTEFLEXMATT22986, Buy,22,27878.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725400161,597725400158,4399654,2026-07-28 06:27:21.869Z,2026-07-28,0,22,27879.75,true,59652119,597725400161,597725400158,07/28/2026 02:27:21,7/28/26,GFTEFLEXMATT22986, Buy,22,27879.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,8.58
597725400170,597725400167,4399654,2026-07-28 06:27:55.767Z,2026-07-28,0,8,27882.25,true,59652119,597725400170,597725400167,07/28/2026 02:27:55,7/28/26,GFTEFLEXMATT22986, Buy,8,27882.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.12
597725400181,597725400176,4399654,2026-07-28 06:28:34.445Z,2026-07-28,1,1,27897.5,true,59652119,597725400181,597725400176,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,1,27897.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400190,597725400178,4399654,2026-07-28 06:28:34.446Z,2026-07-28,1,1,27897.5,true,59652119,597725400190,597725400178,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,1,27897.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400201,597725400198,4399654,2026-07-28 06:28:34.486Z,2026-07-28,1,4,27897.5,true,59652119,597725400201,597725400198,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,4,27897.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
597725400212,597725400209,4399654,2026-07-28 06:28:34.492Z,2026-07-28,1,4,27897.5,true,59652119,597725400212,597725400209,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,4,27897.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
597725400223,597725400220,4399654,2026-07-28 06:28:34.515Z,2026-07-28,1,4,27897.5,true,59652119,597725400223,597725400220,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,4,27897.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
597725400234,597725400231,4399654,2026-07-28 06:28:34.520Z,2026-07-28,1,3,27898.0,true,59652119,597725400234,597725400231,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,3,27898.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
597725400245,597725400242,4399654,2026-07-28 06:28:34.543Z,2026-07-28,1,9,27898.0,true,59652119,597725400245,597725400242,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,9,27898.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400258,597725400255,4399654,2026-07-28 06:28:34.824Z,2026-07-28,1,4,27897.75,true,59652119,597725400258,597725400255,07/28/2026 02:28:34,7/28/26,GFTEFLEXMATT22986, Sell,4,27897.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
597725400269,597725400266,4399654,2026-07-28 06:30:15.356Z,2026-07-28,0,25,27898.5,true,59652119,597725400269,597725400266,07/28/2026 02:30:15,7/28/26,GFTEFLEXMATT22986, Buy,25,27898.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400278,597725400275,4399654,2026-07-28 06:30:30.250Z,2026-07-28,1,25,27904.25,true,59652119,597725400278,597725400275,07/28/2026 02:30:30,7/28/26,GFTEFLEXMATT22986, Sell,25,27904.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400289,597725400286,4399654,2026-07-28 06:31:07.703Z,2026-07-28,0,25,27900.5,true,59652119,597725400289,597725400286,07/28/2026 02:31:07,7/28/26,GFTEFLEXMATT22986, Buy,25,27900.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400298,597725400295,4399654,2026-07-28 06:31:20.951Z,2026-07-28,1,25,27902.0,true,59652119,597725400298,597725400295,07/28/2026 02:31:20,7/28/26,GFTEFLEXMATT22986, Sell,25,27902.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400309,597725400306,4399654,2026-07-28 06:31:31.604Z,2026-07-28,0,25,27908.75,true,59652119,597725400309,597725400306,07/28/2026 02:31:31,7/28/26,GFTEFLEXMATT22986, Buy,25,27908.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400318,597725400315,4399654,2026-07-28 06:32:00.645Z,2026-07-28,0,5,27907.5,true,59652119,597725400318,597725400315,07/28/2026 02:32:00,7/28/26,GFTEFLEXMATT22986, Buy,5,27907.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.95
597725400327,597725400324,4399654,2026-07-28 06:35:06.653Z,2026-07-28,1,1,27916.0,true,59652119,597725400327,597725400324,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,1,27916.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400338,597725400335,4399654,2026-07-28 06:35:06.724Z,2026-07-28,1,2,27916.5,true,59652119,597725400338,597725400335,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,2,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.78
597725400349,597725400346,4399654,2026-07-28 06:35:06.775Z,2026-07-28,1,5,27916.5,true,59652119,597725400349,597725400346,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,5,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.95
597725400360,597725400357,4399654,2026-07-28 06:35:06.805Z,2026-07-28,1,5,27916.5,true,59652119,597725400360,597725400357,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,5,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.95
597725400371,597725400368,4399654,2026-07-28 06:35:06.852Z,2026-07-28,1,1,27916.5,true,59652119,597725400371,597725400368,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,1,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400382,597725400379,4399654,2026-07-28 06:35:06.882Z,2026-07-28,1,1,27916.5,true,59652119,597725400382,597725400379,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,1,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400393,597725400390,4399654,2026-07-28 06:35:06.911Z,2026-07-28,1,4,27916.5,true,59652119,597725400393,597725400390,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,4,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
597725400406,597725400401,4399654,2026-07-28 06:35:06.939Z,2026-07-28,1,4,27916.5,true,59652119,597725400406,597725400401,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,4,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.56
597725400415,597725400403,4399654,2026-07-28 06:35:06.942Z,2026-07-28,1,5,27916.5,true,59652119,597725400415,597725400403,07/28/2026 02:35:06,7/28/26,GFTEFLEXMATT22986, Sell,5,27916.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.95
597725400428,597725400425,4399654,2026-07-28 06:35:07.219Z,2026-07-28,1,2,27915.5,true,59652119,597725400428,597725400425,07/28/2026 02:35:07,7/28/26,GFTEFLEXMATT22986, Sell,2,27915.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.78
597725400439,597725400436,4399654,2026-07-28 06:37:20.597Z,2026-07-28,0,25,27917.25,true,59652119,597725400439,597725400436,07/28/2026 02:37:20,7/28/26,GFTEFLEXMATT22986, Buy,25,27917.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400449,597725400446,4399654,2026-07-28 06:40:44.679Z,2026-07-28,1,25,27930.25,true,59652119,597725400449,597725400446,07/28/2026 02:40:44,7/28/26,GFTEFLEXMATT22986, Sell,25,27930.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,9.75
597725400469,597725400462,4399654,2026-07-28 23:50:02.253Z,2026-07-29,1,1,28073.5,true,59652119,597725400469,597725400462,07/28/2026 19:50:02,7/28/26,GFTEFLEXMATT22986, Sell,1,28073.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400492,597725400464,4399654,2026-07-28 23:50:27.684Z,2026-07-29,0,1,28086.5,true,59652119,597725400492,597725400464,07/28/2026 19:50:27,7/28/26,GFTEFLEXMATT22986, Buy,1,28086.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400486,597725400483,4399654,2026-07-28 23:50:02.424Z,2026-07-29,1,1,28070.75,true,59652119,597725400486,597725400483,07/28/2026 19:50:02,7/28/26,GFTEFLEXMATT22986, Sell,1,28070.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400506,597725400503,4399654,2026-07-28 23:50:28.092Z,2026-07-29,0,1,28088.0,true,59652119,597725400506,597725400503,07/28/2026 19:50:28,7/28/26,GFTEFLEXMATT22986, Buy,1,28088.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400537,597725400530,4399654,2026-07-29 00:15:12.366Z,2026-07-29,0,9,28123.25,true,59652119,597725400537,597725400530,07/28/2026 20:15:12,7/28/26,GFTEFLEXMATT22986, Buy,9,28123.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400560,597725400532,4399654,2026-07-29 00:15:23.243Z,2026-07-29,1,1,28113.25,true,59652119,597725400560,597725400532,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400583,597725400532,4399654,2026-07-29 00:15:23.454Z,2026-07-29,1,1,28113.25,true,59652119,597725400583,597725400532,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400595,597725400532,4399654,2026-07-29 00:15:23.594Z,2026-07-29,1,1,28113.25,true,59652119,597725400595,597725400532,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400603,597725400532,4399654,2026-07-29 00:15:23.594Z,2026-07-29,1,6,28113.0,true,59652119,597725400603,597725400532,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,6,28113.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
597725400554,597725400551,4399654,2026-07-29 00:15:12.539Z,2026-07-29,0,9,28123.5,true,59652119,597725400554,597725400551,07/28/2026 20:15:12,7/28/26,GFTEFLEXMATT22986, Buy,9,28123.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400575,597725400572,4399654,2026-07-29 00:15:23.376Z,2026-07-29,1,1,28113.25,true,59652119,597725400575,597725400572,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,1,28113.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400619,597725400616,4399654,2026-07-29 00:15:23.609Z,2026-07-29,1,1,28113.0,true,59652119,597725400619,597725400616,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,1,28113.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400630,597725400627,4399654,2026-07-29 00:15:23.716Z,2026-07-29,1,1,28113.0,true,59652119,597725400630,597725400627,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,1,28113.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.39
597725400641,597725400638,4399654,2026-07-29 00:15:23.996Z,2026-07-29,1,6,28112.5,true,59652119,597725400641,597725400638,07/28/2026 20:15:23,7/28/26,GFTEFLEXMATT22986, Sell,6,28112.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
597725400656,597725400649,4399654,2026-07-29 00:36:25.778Z,2026-07-29,1,9,28049.5,true,59652119,597725400656,597725400649,07/28/2026 20:36:25,7/28/26,GFTEFLEXMATT22986, Sell,9,28049.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400679,597725400650,4399654,2026-07-29 00:36:46.784Z,2026-07-29,0,2,28036.5,true,59652119,597725400679,597725400650,07/28/2026 20:36:46,7/28/26,GFTEFLEXMATT22986, Buy,2,28036.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.78
597725400702,597725400650,4399654,2026-07-29 00:36:47.624Z,2026-07-29,0,7,28036.5,true,59652119,597725400702,597725400650,07/28/2026 20:36:47,7/28/26,GFTEFLEXMATT22986, Buy,7,28036.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.73
597725400673,597725400670,4399654,2026-07-29 00:36:25.905Z,2026-07-29,1,9,28048.0,true,59652119,597725400673,597725400670,07/28/2026 20:36:25,7/28/26,GFTEFLEXMATT22986, Sell,9,28048.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400694,597725400691,4399654,2026-07-29 00:36:46.937Z,2026-07-29,0,2,28037.5,true,59652119,597725400694,597725400691,07/28/2026 20:36:46,7/28/26,GFTEFLEXMATT22986, Buy,2,28037.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,0.78
597725400718,597725400715,4399654,2026-07-29 00:36:47.994Z,2026-07-29,0,7,28037.5,true,59652119,597725400718,597725400715,07/28/2026 20:36:47,7/28/26,GFTEFLEXMATT22986, Buy,7,28037.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.73
597725400733,597725400726,4399654,2026-07-29 00:40:57.282Z,2026-07-29,0,9,28052.25,true,59652119,597725400733,597725400726,07/28/2026 20:40:57,7/28/26,GFTEFLEXMATT22986, Buy,9,28052.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400756,597725400728,4399654,2026-07-29 00:41:31.004Z,2026-07-29,1,6,28039.25,true,59652119,597725400756,597725400728,07/28/2026 20:41:31,7/28/26,GFTEFLEXMATT22986, Sell,6,28039.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
597725400781,597725400728,4399654,2026-07-29 00:41:32.606Z,2026-07-29,1,3,28038.75,true,59652119,597725400781,597725400728,07/28/2026 20:41:32,7/28/26,GFTEFLEXMATT22986, Sell,3,28038.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
597725400750,597725400747,4399654,2026-07-29 00:40:57.411Z,2026-07-29,0,9,28053.0,true,59652119,597725400750,597725400747,07/28/2026 20:40:57,7/28/26,GFTEFLEXMATT22986, Buy,9,28053.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400771,597725400768,4399654,2026-07-29 00:41:31.130Z,2026-07-29,1,6,28039.5,true,59652119,597725400771,597725400768,07/28/2026 20:41:31,7/28/26,GFTEFLEXMATT22986, Sell,6,28039.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
597725400795,597725400792,4399654,2026-07-29 00:41:32.980Z,2026-07-29,1,3,28038.75,true,59652119,597725400795,597725400792,07/28/2026 20:41:32,7/28/26,GFTEFLEXMATT22986, Sell,3,28038.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
597725400810,597725400803,4399654,2026-07-29 00:52:46.317Z,2026-07-29,1,9,28054.5,true,59652119,597725400810,597725400803,07/28/2026 20:52:46,7/28/26,GFTEFLEXMATT22986, Sell,9,28054.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400833,597725400804,4399654,2026-07-29 00:55:21.854Z,2026-07-29,0,9,28041.5,true,59652119,597725400833,597725400804,07/28/2026 20:55:21,7/28/26,GFTEFLEXMATT22986, Buy,9,28041.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400827,597725400824,4399654,2026-07-29 00:52:46.476Z,2026-07-29,1,9,28054.75,true,59652119,597725400827,597725400824,07/28/2026 20:52:46,7/28/26,GFTEFLEXMATT22986, Sell,9,28054.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400847,597725400844,4399654,2026-07-29 00:55:22.227Z,2026-07-29,0,9,28041.75,true,59652119,597725400847,597725400844,07/28/2026 20:55:22,7/28/26,GFTEFLEXMATT22986, Buy,9,28041.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400862,597725400855,4399654,2026-07-29 01:01:15.861Z,2026-07-29,1,9,28025.5,true,59652119,597725400862,597725400855,07/28/2026 21:01:15,7/28/26,GFTEFLEXMATT22986, Sell,9,28025.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400885,597725400857,4399654,2026-07-29 01:01:25.054Z,2026-07-29,0,9,28032.5,true,59652119,597725400885,597725400857,07/28/2026 21:01:25,7/28/26,GFTEFLEXMATT22986, Buy,9,28032.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400879,597725400876,4399654,2026-07-29 01:01:16.064Z,2026-07-29,1,9,28025.5,true,59652119,597725400879,597725400876,07/28/2026 21:01:16,7/28/26,GFTEFLEXMATT22986, Sell,9,28025.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400899,597725400896,4399654,2026-07-29 01:01:25.428Z,2026-07-29,0,9,28033.0,true,59652119,597725400899,597725400896,07/28/2026 21:01:25,7/28/26,GFTEFLEXMATT22986, Buy,9,28033.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400914,597725400907,4399654,2026-07-29 02:07:22.446Z,2026-07-29,1,9,27841.0,true,59652119,597725400914,597725400907,07/28/2026 22:07:22,7/28/26,GFTEFLEXMATT22986, Sell,9,27841.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400931,597725400928,4399654,2026-07-29 02:07:22.605Z,2026-07-29,1,9,27842.25,true,59652119,597725400931,597725400928,07/28/2026 22:07:22,7/28/26,GFTEFLEXMATT22986, Sell,9,27842.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400946,597725400943,4399654,2026-07-29 02:08:01.174Z,2026-07-29,0,18,27845.0,true,59652119,597725400946,597725400943,07/28/2026 22:08:01,7/28/26,GFTEFLEXMATT22986, Buy,18,27845.00,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,7.0200000000000005
597725400963,597725400956,4399654,2026-07-29 02:20:01.263Z,2026-07-29,1,9,27818.75,true,59652119,597725400963,597725400956,07/28/2026 22:20:01,7/28/26,GFTEFLEXMATT22986, Sell,9,27818.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725400986,597725400958,4399654,2026-07-29 02:21:16.794Z,2026-07-29,0,6,27831.5,true,59652119,597725400986,597725400958,07/28/2026 22:21:16,7/28/26,GFTEFLEXMATT22986, Buy,6,27831.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
597725400998,597725400958,4399654,2026-07-29 02:21:16.933Z,2026-07-29,0,3,27831.5,true,59652119,597725400998,597725400958,07/28/2026 22:21:16,7/28/26,GFTEFLEXMATT22986, Buy,3,27831.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
597725400980,597725400977,4399654,2026-07-29 02:20:01.416Z,2026-07-29,1,9,27818.75,true,59652119,597725400980,597725400977,07/28/2026 22:20:01,7/28/26,GFTEFLEXMATT22986, Sell,9,27818.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725401012,597725401009,4399654,2026-07-29 02:21:16.955Z,2026-07-29,0,6,27831.5,true,59652119,597725401012,597725401009,07/28/2026 22:21:16,7/28/26,GFTEFLEXMATT22986, Buy,6,27831.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,2.34
597725401023,597725401020,4399654,2026-07-29 02:21:17.339Z,2026-07-29,0,3,27833.5,true,59652119,597725401023,597725401020,07/28/2026 22:21:17,7/28/26,GFTEFLEXMATT22986, Buy,3,27833.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,1.17
597725401038,597725401031,4399654,2026-07-29 02:21:21.264Z,2026-07-29,1,9,27839.25,true,59652119,597725401038,597725401031,07/28/2026 22:21:21,7/28/26,GFTEFLEXMATT22986, Sell,9,27839.25,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725401061,597725401033,4399654,2026-07-29 02:21:40.124Z,2026-07-29,0,9,27848.75,true,59652119,597725401061,597725401033,07/28/2026 22:21:40,7/28/26,GFTEFLEXMATT22986, Buy,9,27848.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725401055,597725401052,4399654,2026-07-29 02:21:21.445Z,2026-07-29,1,9,27837.75,true,59652119,597725401055,597725401052,07/28/2026 22:21:21,7/28/26,GFTEFLEXMATT22986, Sell,9,27837.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725401075,597725401072,4399654,2026-07-29 02:21:40.527Z,2026-07-29,0,9,27848.75,true,59652119,597725401075,597725401072,07/28/2026 22:21:40,7/28/26,GFTEFLEXMATT22986, Buy,9,27848.75,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725401090,597725401083,4399654,2026-07-29 02:36:01.435Z,2026-07-29,1,9,27885.5,true,59652119,597725401090,597725401083,07/28/2026 22:36:01,7/28/26,GFTEFLEXMATT22986, Sell,9,27885.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
597725401107,597725401104,4399654,2026-07-29 02:36:01.570Z,2026-07-29,1,9,27886.5,true,59652119,597725401107,597725401104,07/28/2026 22:36:01,7/28/26,GFTEFLEXMATT22986, Sell,9,27886.50,-2,0,0.25,MNQU6,MNQ,Micro E-mini NASDAQ-100,3.5100000000000002
