time,open,high,low,close,EMA Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1785276420,28000.75,28008,28000.75,28004,1,0,0,0,0,478,542.8
1785276480,28004.25,28008,28003,28003.25,1,0,0,0,0,331,544.5
1785276540,28003.5,28005,27999,28000.75,1,0,0,0,0,434,559.55
1785276600,28000.25,28014,27995.25,28001.25,1,0,0,0,0,1348,603.45
1785276660,28001.25,28001.25,27992,27994,1,0,0,0,0,710,625
1785276720,27994.25,27996,27991.25,27993.75,1,0,0,0,0,431,635.05
1785276780,27994.25,27995.5,27973,27973.25,1,1,0,0,0,1362,674.05
1785276840,27974,27977,27962.75,27971.75,1,0,0,1,0,1199,717.45
1785276900,27972.5,27979,27971.5,27972.5,1,0,0,0,0,823,745
1785276960,27972.5,27973,27965.5,27966.25,1,0,0,0,0,613,770.6
1785277020,27965.5,27967.5,27957.25,27962.25,1,0,0,0,0,836,803
1785277080,27961.5,27961.75,27923,27930.75,-1,0,0,0,0,2787,933.8
1785277140,27930.5,27937.25,27922.25,27935.5,-1,0,0,0,0,975,962.4
1785277200,27936.25,27942,27918,27925,-1,0,1,0,0,1470,974.55
1785277260,27925,27927.25,27918,27921.25,-1,0,0,0,1,775,968.95
1785277320,27920.75,27924.75,27919.25,27922.5,-1,0,0,0,0,479,946.55
1785277380,27922.5,27924.25,27913.75,27914.75,-1,0,0,0,0,892,943.25
1785277440,27914.75,27919.25,27913.75,27918.5,-1,0,0,0,0,456,929.55
1785277500,27918.5,27923.75,27906.5,27914.25,-1,0,0,0,0,1350,923.8
1785277560,27914.5,27925,27909.25,27924.5,-1,0,0,0,0,1010,937.95
1785277620,27924.75,27943.5,27923.5,27934.75,-1,0,0,0,0,1890,1008.55
1785277680,27934,27943.25,27932,27936.5,-1,0,0,0,0,859,1034.95
1785277740,27936.5,27944,27933.5,27939.5,-1,0,0,0,0,835,1055
1785277800,27939,27943,27932.75,27936.5,-1,0,0,0,0,764,1025.8
1785277860,27936.5,27940.5,27920,27920.75,-1,0,0,0,0,907,1035.65
1785277920,27921.75,27921.75,27883.5,27901,-1,0,0,0,0,3054,1166.8
1785277980,27901.75,27913.5,27892.5,27893.75,-1,0,0,0,0,1270,1162.2
1785278040,27893.75,27900.25,27892.25,27894.5,-1,0,0,0,0,694,1136.95
1785278100,27893.25,27898.25,27886.5,27894.5,-1,0,0,0,0,866,1139.1
