time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume
1773626400,24515.5,24562,24474.5,24560,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52109
1773640800,24559.75,24585.25,24478,24491.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68915
1773655200,24491.25,24744.25,24487.5,24736.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196793
1773669600,24736,24765.75,24602.25,24681.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369173
1773684000,24682.75,24816.25,24636.5,24659.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141665
1773698400,24876,24882.5,24804.75,24835.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81978
1773712800,24835.75,24853,24752.75,24755.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59981
1773727200,24755,24850.5,24729,24844,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102627
1773741600,24843.25,25114.5,24793.5,25093,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276327
1773756000,25092.75,25098,24946,25034.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,622836
1773770400,25034.25,25058.25,24981.5,25027,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190493
1773784800,25026,25099,24990,25096.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78414
1773799200,25096.25,25171.5,25094.25,25168.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60937
1773813600,25168.75,25210.75,25153.5,25169.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73820
1773828000,25169.25,25197.75,24863,24970.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426259
1773842400,24969.25,24985,24795.5,24880.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606449
1773856800,24880.75,24916.75,24564,24606.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395276
1773871200,24615,24670.5,24560.5,24639.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133769
1773885600,24639.75,24725.25,24576.25,24598,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123674
1773900000,24597.75,24650.25,24500.25,24628,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233614
1773914400,24627.75,24628.5,24324.25,24502,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519200
1773928800,24502.25,24577.75,24377.25,24453.5,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871045
1773943200,24453.25,24691.5,24417.25,24617,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436931
1773957600,24629.25,24660.75,24582.25,24617.5,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114317
