time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume
1758184200,24692.75,24708,24688.25,24703.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5593
1758185100,24703.75,24732.5,24699.5,24728,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8849
1758186000,24728.25,24733.5,24708.5,24711,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6242
1758186900,24711.25,24724.25,24709.75,24719,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962
1758187800,24718.75,24732,24717.5,24719.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3766
1758188700,24719.75,24730.75,24713.5,24717,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3763
1758189600,24717.5,24729.5,24713.75,24727.25,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3090
1758190500,24728,24728,24706.5,24710.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201
1758191400,24709.75,24709.75,24700.25,24702,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543
1758192300,24702,24708.25,24693,24706.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894
1758193200,24706.5,24750.75,24700.25,24746.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12006
1758194100,24746.25,24755.75,24734,24741.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492
1758195000,24741.5,24745,24716,24722.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240
1758195900,24722.25,24743,24719.5,24742.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658
1758196800,24742.75,24747.25,24723.25,24734.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020
1758197700,24734.25,24762.75,24728.75,24753.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6566
1758198600,24753.5,24766,24726.25,24730.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11235
1758199500,24730.25,24737.25,24689,24690,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875
1758200400,24690,24693.25,24650.5,24676.5,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29122
1758201300,24676.75,24694,24672.75,24679.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16895
1758202200,24679.25,24713.5,24624.5,24624.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101126
1758203100,24624.75,24698.5,24598.75,24697.25,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94146
1758204000,24697,24765.5,24694,24749.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64755
1758204900,24749.25,24790,24746.25,24786.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50355
1758205800,24786.25,24809,24758.25,24760.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49638
1758206700,24760,24778.75,24731.75,24734.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44601
1758207600,24734.75,24787.25,24733.5,24777.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46720
1758208500,24778,24815.75,24770.75,24782.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40036
1758209400,24782.75,24806,24769.5,24773.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26604
1758210300,24773.5,24777.25,24725.25,24736.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38769
1758211200,24736.25,24758,24720.5,24754.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31316
1758212100,24754,24776,24753,24770.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22658
1758213000,24770.5,24788.75,24770.25,24782.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15313
1758213900,24782.75,24793.75,24780.75,24787.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13525
1758214800,24787.5,24796.75,24782.75,24783.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995
1758215700,24784.25,24792.5,24762,24762.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19354
1758216600,24763,24766.5,24729,24735,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27873
1758217500,24735.25,24748,24722.75,24734.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22575
1758218400,24734.75,24762.25,24727.5,24739,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23332
1758219300,24739,24751.5,24728.5,24738.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16873
1758220200,24738.25,24752,24727.75,24732.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14008
1758221100,24732.5,24766.25,24729.75,24756.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18527
1758222000,24756,24759.25,24743.75,24746.5,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14297
1758222900,24746.25,24750.25,24716.25,24721.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20791
1758223800,24721.25,24731.75,24707,24714.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22048
1758224700,24714.25,24729,24696.75,24698.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45474
1758225600,24698.5,24712.5,24687.75,24693,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17284
1758226500,24693.25,24711.75,24684.75,24710,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871
1758227400,24710.75,24720,24708.75,24718,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411
1758228300,24718,24722.5,24713.75,24713.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277
1758232800,24715,24740.25,24713.5,24739.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575
1758233700,24739.75,24742.25,24731,24739.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641
1758234600,24740.25,24743,24711.5,24715.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935
1758235500,24716.25,24739.5,24716.25,24737.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252
1758236400,24737.5,24741.5,24731.25,24733,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007
1758237300,24732.5,24741.75,24732.25,24736.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789
1758238200,24736.75,24748,24736.75,24745,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792
1758239100,24744.5,24748.25,24739.75,24740,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929
1758240000,24739.75,24749.25,24723,24723.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4610
1758240900,24723.25,24727.25,24701.5,24705,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6744
1758241800,24705.5,24711.5,24694.75,24701.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4753
1758242700,24700.75,24714.75,24699,24710.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774
1758243600,24710,24714.5,24701.5,24714.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215
1758244500,24714.25,24716,24703.75,24713,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561
1758245400,24713.25,24717.5,24709,24715,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264
1758246300,24714.75,24721,24706,24716.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999
1758247200,24716.5,24723.5,24704.5,24706,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045
1758248100,24706,24712.75,24700,24701,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2109
1758249000,24701.75,24715.25,24701,24710.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932
1758249900,24710.5,24714,24709,24712,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005
1758250800,24712.5,24734.75,24710,24733,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926
1758251700,24732.75,24736.75,24726.75,24734.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2772
1758252600,24734.5,24736.5,24716.5,24725.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824
1758253500,24726,24731.75,24704,24712.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5241
1758254400,24712.5,24715,24689.25,24691.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094
1758255300,24690.5,24706.25,24682,24705,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130
1758256200,24705.25,24714.25,24702,24710.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375
1758257100,24711.25,24722.75,24708.5,24719.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944
1758258000,24720.5,24723.5,24709.5,24713.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1758258900,24714.25,24721,24708,24708,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942
1758259800,24708,24715.25,24698.25,24699.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3349
1758260700,24699.75,24709.5,24697,24707,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936
1758261600,24705.75,24716.75,24700.75,24709.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2602
1758262500,24710,24713.25,24674.5,24688.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6470
1758263400,24688.5,24705,24680.25,24698,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4626
1758264300,24698.5,24700,24672,24672,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4492
1758265200,24672.25,24683.25,24655,24669.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7963
1758266100,24668.75,24692,24667,24688,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565
1758267000,24687.5,24689,24672.75,24685,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688
1758267900,24685,24690.5,24671.25,24685.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341
1758268800,24685.5,24703,24680.25,24699,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5349
1758269700,24699,24710.75,24697.25,24709,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383
1758270600,24709.5,24714.75,24702.25,24706,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256
1758271500,24706.25,24709.75,24701.25,24705.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2449
1758272400,24705.75,24715.75,24702.25,24707,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3366
1758273300,24707,24724,24706,24720.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395
1758274200,24721.25,24730,24718.5,24723.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2990
1758275100,24723.75,24728,24706,24707,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206
1758276000,24707.25,24716.25,24700.5,24712.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978
1758276900,24713.5,24728,24711.25,24722.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835
1758277800,24722.5,24731.75,24718.75,24723.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949
1758278700,24723.25,24727.75,24711.25,24724.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656
1758279600,24724.25,24735.5,24713,24719.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258
1758280500,24719,24725,24716.25,24723.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811
1758281400,24722.5,24732.75,24716.75,24722.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266
1758282300,24722,24736.5,24720,24735.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395
1758283200,24735.75,24745.5,24731.5,24744,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645
1758284100,24744.25,24754.75,24738.75,24751.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5524
1758285000,24751.5,24754.5,24736.25,24739,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7511
1758285900,24738.75,24750,24734,24738.25,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6147
1758286800,24738,24760.75,24734.75,24759.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9691
1758287700,24759,24784.5,24755,24768.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23755
1758288600,24768,24783.75,24737.25,24767,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89055
1758289500,24767,24816,24747.25,24790.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72891
1758290400,24790.75,24807.25,24777,24789.5,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48893
1758291300,24789.25,24800,24754.5,24782.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53459
1758292200,24782.5,24790.5,24751.75,24753.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34064
1758293100,24753.25,24779,24735.5,24764,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52793
1758294000,24764,24778.5,24731.5,24735.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39708
1758294900,24735.5,24751.25,24718.75,24727.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41495
1758295800,24727.5,24754,24708,24747,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33341
1758296700,24747.25,24774,24743.75,24771.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24415
1758297600,24771,24811.75,24770.25,24806,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37521
1758298500,24806,24824.5,24801.75,24817.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26317
1758299400,24817.75,24827.5,24801.25,24826,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24624
1758300300,24826.25,24834.5,24816,24821.75,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20059
1758301200,24821.75,24824.5,24804.5,24808.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13953
1758302100,24808.25,24810.75,24796.25,24805.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16008
1758303000,24806,24824.75,24805,24824.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18789
1758303900,24824.75,24829,24810,24816.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14494
1758304800,24816.5,24821.25,24809,24818.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10253
1758305700,24818.75,24822.75,24804.5,24810.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14333
1758306600,24811,24831.75,24809,24825.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15168
1758307500,24826,24827.25,24807.75,24825.5,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16480
1758308400,24825.25,24838.5,24821,24836,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299
1758309300,24835.75,24855.75,24824.75,24846.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23818
1758310200,24846,24848,24834.5,24836.5,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16091
1758311100,24836.25,24888,24835.25,24860.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56601
1758312000,24860,24879.75,24852.75,24870.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17545
1758312900,24870.5,24873.75,24860.75,24869,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894
1758313800,24868.75,24878.5,24867.25,24868.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344
1758314700,24868.5,24871.75,24854.25,24861.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5207
1758492000,24851.5,24867.5,24830.25,24832,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760
1758492900,24831.75,24843.5,24826.75,24841.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956
1758493800,24841,24855,24837.5,24852,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458
1758494700,24852.75,24858.5,24847,24849.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543
1758495600,24850.25,24854.5,24845,24851,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216
1758496500,24851,24852.75,24843.5,24851.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638
1758497400,24851.5,24852,24844.75,24849.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058
1758498300,24849.25,24853.25,24845.25,24851.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844
1758499200,24851,24874,24846.25,24869.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6357
1758500100,24869,24876,24860.75,24868.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3377
1758501000,24868,24868.25,24852,24857.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576
1758501900,24857,24858.5,24828,24832,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719
1758502800,24831.5,24852.25,24828.5,24849.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4715
1758503700,24850,24850.75,24839.25,24839.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494
1758504600,24839.5,24847.25,24832,24837.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637
1758505500,24838.5,24846.75,24834.75,24844.5,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070
1758506400,24844.5,24850,24842,24847,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
1758507300,24847.25,24854.25,24844,24846.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305
1758508200,24846.5,24853.25,24845.5,24849,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256
1758509100,24849.25,24854.75,24849.25,24852.5,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1138
1758510000,24852,24853,24841,24843.75,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2159
1758510900,24844.25,24859.75,24843,24859.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659
1758511800,24859.5,24862.25,24855.75,24858.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601
1758512700,24859,24864.75,24856.75,24859,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1758513600,24859,24860,24852.25,24853.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801
1758514500,24853.5,24856.25,24851.75,24853.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019
1758515400,24853,24856.25,24848.5,24850,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971
1758516300,24849.75,24853,24848,24852,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914
1758517200,24852.25,24860.5,24851,24860.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323
1758518100,24860,24861.75,24848.5,24851.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909
1758519000,24851.75,24853.5,24845.75,24846.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640
1758519900,24846.75,24850,24840,24840.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935
1758520800,24841,24847,24822,24829.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4762
1758521700,24828.75,24834.5,24822.75,24832.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733
1758522600,24832.75,24837.25,24816.5,24823.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777
1758523500,24824,24827.5,24815.25,24818.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305
1758524400,24818.5,24831,24798,24804.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7943
1758525300,24804.75,24806.5,24748.5,24758.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13169
1758526200,24759.25,24785.5,24757.25,24783.25,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6367
1758527100,24783.75,24798,24780,24785.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4665
1758528000,24785.5,24815,24778.5,24808.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6986
1758528900,24808.75,24825,24807.25,24809.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104
1758529800,24809.5,24817.25,24807,24809.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476
1758530700,24810.5,24811.5,24779.5,24781.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
1758531600,24781.75,24792.5,24760.25,24761.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6053
1758532500,24762.25,24787,24761.25,24784.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629
1758533400,24784.25,24787.25,24773.25,24777,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535
1758534300,24777,24785,24773.5,24784.75,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
1758535200,24784.25,24796.25,24777,24795.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177
1758536100,24795.5,24807.5,24793,24800,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3025
1758537000,24800.5,24806.25,24788.25,24790.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638
1758537900,24791,24797.25,24772,24775.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070
1758538800,24775.75,24789,24768,24778,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777
1758539700,24778.25,24785.5,24769.25,24777,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621
1758540600,24777.25,24786.75,24770.25,24777.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537
1758541500,24777.5,24790,24769.25,24789.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098
1758542400,24789,24790,24766.75,24768.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4959
1758543300,24768.5,24780.5,24766.5,24770.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4656
1758544200,24770,24800,24766.25,24794.5,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7372
1758545100,24794,24806.25,24793,24798.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6612
1758546000,24798.25,24810.5,24783.75,24800,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9232
1758546900,24800,24822.25,24797.5,24814.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000
1758547800,24815.25,24858.25,24814.25,24847,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79917
1758548700,24847.5,24880.5,24840.5,24872.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56377
1758549600,24872.5,24889,24854.75,24862.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48570
1758550500,24863.25,24905.75,24858.5,24903.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43404
1758551400,24903.5,24921.5,24890.25,24918.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37034
1758552300,24918.25,24931.25,24913.5,24926.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33472
1758553200,24926.5,24938,24907.5,24909.75,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38993
1758554100,24909.25,24923.75,24904.25,24920.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24464
1758555000,24920.25,24925.75,24897.5,24907.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30167
1758555900,24907.5,24919.25,24907.25,24911.25,1,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15040
1758556800,24911.25,24958,24910,24954.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45168
1758557700,24954.25,24975,24950.5,24972.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41317
1758558600,24972.5,24993,24969.5,24981.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30248
1758559500,24981.5,24995.75,24975.5,24986.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21594
1758560400,24986.25,24993,24977.75,24980.25,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14113
1758561300,24980.5,24992.25,24973.25,24988.5,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18138
1758562200,24988.5,24998,24977.75,24996.25,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18631
1758563100,24996,25001,24983,24989,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17049
1758564000,24988.5,25003.5,24986.25,25000.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15671
1758564900,25000.25,25014.5,24998.25,25009.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18278
1758565800,25009.25,25017.5,25007,25011.5,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13983
1758566700,25012,25021.5,25002.75,25012.25,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13897
1758567600,25012.75,25023.5,25008,25022.75,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13705
