time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1784822820,28579.5,28590.25,28576.5,28583.25,,3656,4490.55,1,0,0,0,0
1784822880,28583,28620,28581.75,28616.5,,4614,4571.2,1,0,0,0,0
1784822940,28616.75,28623.75,28609,28622.75,,3581,4526.65,1,0,0,0,0
1784823000,28622.75,28633.25,28621.5,28631,,3644,4488.35,1,0,0,0,0
1784823060,28630.25,28635.75,28617.5,28630.75,,3542,4490.5,1,0,0,0,0
1784823120,28630.75,28644,28622.25,28623.25,,4706,4530.2,1,0,0,0,0
1784823180,28623,28637.75,28622.25,28624,,3167,4510.5,1,0,0,0,0
1784823240,28623.75,28637.5,28622.75,28629.75,28581.124042428663,2264,4348.8,1,0,0,0,0
1784823300,28629.75,28644.5,28625.5,28640.5,,2900,4240.65,1,0,0,0,0
1784823360,28640.75,28643.25,28623,28624.5,,2710,4083.85,1,0,0,0,0
1784823420,28624.75,28640.5,28623.5,28636.5,,2461,3997.95,1,0,0,0,0
1784823480,28636.5,28639.75,28628.75,28636.25,,1756,3899.2,1,0,0,0,0
1784823540,28637,28637.25,28609.5,28630.25,,4296,3950.75,1,0,0,0,0
1784823600,28630,28656.5,28630,28655,,5310,3939.4,1,0,0,0,0
1784823660,28655.5,28659.25,28648.5,28653.25,,3037,3874.1,1,0,0,0,0
1784823720,28653.5,28678.75,28646,28670.75,,5794,3870.45,1,1,0,0,0
1784823780,28671.5,28696.25,28667.75,28690.25,,5549,3920.6,1,0,0,0,0
1784823840,28689.75,28695.5,28684.25,28687.25,,3391,3874.2,1,0,0,0,0
1784823900,28687,28698,28682.25,28691.25,,4082,3776,1,1,0,1,0
1784823960,28691.25,28692.75,28675,28676,,3376,3691.8,1,0,0,0,0
1784824020,28676.5,28699.5,28673.5,28696.5,,3464,3682.2,1,0,0,0,0
