time,open,high,low,close,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status
1717020000,68090,70320,67765,69245,15.360266555601832,15.360266555601832,0.3478008839939135,0.3478008839939135,1.6962843295638126,1.6962843295638126,1.6962843295638126,1.6962843295638126,1.6962843295638126,1.6962843295638126,1.6962843295638126,1.6962843295638126,,
1717106400,69210,69700,67030,68120,13.486047480216575,13.486047480216575,-1.2825157597275558,-1.2825157597275558,-1.5749169195203008,-1.5749169195203008,-1.5749169195203008,-1.5749169195203008,-1.5749169195203008,-1.5749169195203008,-1.5749169195203008,-1.5749169195203008,,
1717365600,68250,70985,68045,69550,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,1.9047619047619049,,
1717452000,69555,71780,68950,71020,4.058608058608058,4.058608058608058,4.058608058608058,4.058608058608058,2.106246855006829,2.106246855006829,2.106246855006829,2.106246855006829,2.106246855006829,2.106246855006829,2.106246855006829,2.106246855006829,,
1717538400,71260,72470,70855,71760,5.142857142857142,5.142857142857142,5.142857142857142,5.142857142857142,0.7016559079427448,0.7016559079427448,0.7016559079427448,0.7016559079427448,0.7016559079427448,0.7016559079427448,0.7016559079427448,0.7016559079427448,,
1717624800,71980,72280,70515,71160,4.263736263736264,4.263736263736264,4.263736263736264,4.263736263736264,-1.1392053348152265,-1.1392053348152265,-1.1392053348152265,-1.1392053348152265,-1.1392053348152265,-1.1392053348152265,-1.1392053348152265,-1.1392053348152265,,
1717711200,71250,72655,68600,69605,1.9853479853479854,1.9853479853479854,1.9853479853479854,1.9853479853479854,-2.3087719298245615,-2.3087719298245615,-2.3087719298245615,-2.3087719298245615,-2.3087719298245615,-2.3087719298245615,-2.3087719298245615,-2.3087719298245615,,
1717970400,70045,70635,69485,69995,2.5567765567765566,2.5567765567765566,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,-0.07138268256121065,,
1718056800,69945,69945,66305,67575,-0.9890109890109889,-0.9890109890109889,-3.526304518523806,-3.526304518523806,-3.388376581599829,-3.388376581599829,-3.388376581599829,-3.388376581599829,-3.388376581599829,-3.388376581599829,-3.388376581599829,-3.388376581599829,,
1718143200,67785,70465,67220,68380,0.19047619047619047,0.19047619047619047,-2.3770433292883144,-2.3770433292883144,0.8777753190233828,0.8777753190233828,0.8777753190233828,0.8777753190233828,0.8777753190233828,0.8777753190233828,0.8777753190233828,0.8777753190233828,,
1718229600,68665,68855,66390,66875,-2.0146520146520146,-2.0146520146520146,-4.525662074380755,-4.525662074380755,-2.606859389791014,-2.606859389791014,-2.606859389791014,-2.606859389791014,-2.606859389791014,-2.606859389791014,-2.606859389791014,-2.606859389791014,,
1718316000,67275,67665,65205,65980,-3.326007326007326,-3.326007326007326,-5.803412092226426,-5.803412092226426,-1.924934968413229,-1.924934968413229,-1.924934968413229,-1.924934968413229,-1.924934968413229,-1.924934968413229,-1.924934968413229,-1.924934968413229,,
1718575200,66495,67525,65175,66565,-2.468864468864469,-2.468864468864469,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,0.1052710730130085,,
1718661600,66750,66900,64095,64990,-4.7765567765567765,-4.7765567765567765,-2.2633280697796825,-2.2633280697796825,-2.636704119850187,-2.636704119850187,-2.636704119850187,-2.636704119850187,-2.636704119850187,-2.636704119850187,-2.636704119850187,-2.636704119850187,,
1718748000,65195,66665,64600,65195,-4.476190476190476,-4.476190476190476,-1.9550342130987293,-1.9550342130987293,0,0,0,0,0,0,0,0,,
1718920800,65145,65285,63370,64190,-5.948717948717949,-5.948717948717949,-3.4664260470712085,-3.4664260470712085,-1.4659605495433266,-1.4659605495433266,-1.4659605495433266,-1.4659605495433266,-1.4659605495433266,-1.4659605495433266,-1.4659605495433266,-1.4659605495433266,,
1719180000,64070,64070,58385,59410,-12.95238095238095,-12.95238095238095,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,-7.273294833775558,,
1719266400,59700,62450,59700,61960,-9.216117216117215,-9.216117216117215,-3.2932729826751985,-3.2932729826751985,3.7855946398659968,3.7855946398659968,3.7855946398659968,3.7855946398659968,3.7855946398659968,3.7855946398659968,3.7855946398659968,3.7855946398659968,,
1719352800,62000,62525,60665,60955,-10.688644688644688,-10.688644688644688,-4.861869829873576,-4.861869829873576,-1.6854838709677418,-1.6854838709677418,-1.6854838709677418,-1.6854838709677418,-1.6854838709677418,-1.6854838709677418,-1.6854838709677418,-1.6854838709677418,,
1719439200,61515,62955,61010,61935,-9.252747252747252,-9.252747252747252,-3.33229280474481,-3.33229280474481,0.6827603023652767,0.6827603023652767,0.6827603023652767,0.6827603023652767,0.6827603023652767,0.6827603023652767,0.6827603023652767,0.6827603023652767,,
1719525600,61950,62625,60220,60470,-11.399267399267398,-11.399267399267398,-5.618854378024036,-5.618854378024036,-2.3890234059725586,-2.3890234059725586,-2.3890234059725586,-2.3890234059725586,-2.3890234059725586,-2.3890234059725586,-2.3890234059725586,-2.3890234059725586,,
1719784800,61320,64325,61320,63635,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,3.7752772341813436,,
1719871200,63515,63685,62050,62235,1.4921722113502935,1.4921722113502935,1.4921722113502935,1.4921722113502935,-2.0152719829961425,-2.0152719829961425,-2.0152719829961425,-2.0152719829961425,-2.0152719829961425,-2.0152719829961425,-2.0152719829961425,-2.0152719829961425,,
1719957600,62150,62545,59700,59800,-2.4787997390737115,-2.4787997390737115,-2.4787997390737115,-2.4787997390737115,-3.781174577634755,-3.781174577634755,-3.781174577634755,-3.781174577634755,-3.781174577634755,-3.781174577634755,-3.781174577634755,-3.781174577634755,,
1720044000,60330,60645,53600,56575,-7.738095238095238,-7.738095238095238,-7.738095238095238,-7.738095238095238,-6.224100779048566,-6.224100779048566,-6.224100779048566,-6.224100779048566,-6.224100779048566,-6.224100779048566,-6.224100779048566,-6.224100779048566,,
1720389600,56825,58520,54550,56555,-7.770711024135682,-7.770711024135682,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,-0.47514298284205897,,
1720476000,56865,58570,56505,58190,-5.104370515329419,-5.104370515329419,2.402111746590409,2.402111746590409,2.3300800140684075,2.3300800140684075,2.3300800140684075,2.3300800140684075,2.3300800140684075,2.3300800140684075,2.3300800140684075,2.3300800140684075,,
1720562400,58115,59810,57340,57565,-6.123613829093281,-6.123613829093281,1.3022437307523096,1.3022437307523096,-0.9463993805385873,-0.9463993805385873,-0.9463993805385873,-0.9463993805385873,-0.9463993805385873,-0.9463993805385873,-0.9463993805385873,-0.9463993805385873,,
1720648800,57700,59880,57210,57725,-5.862687540769732,-5.862687540769732,1.583809942806863,1.583809942806863,0.04332755632582322,0.04332755632582322,0.04332755632582322,0.04332755632582322,0.04332755632582322,0.04332755632582322,0.04332755632582322,0.04332755632582322,,
