time,open,high,low,close,Volume,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status
1758785400,24730,24748.5,24726.5,24741.5,6299,5.379389654364632,5.379389654364632,-0.4426292175522604,-0.4426292175522604,-0.022224916151452702,-0.022224916151452702,0.053582441135138964,0.053582441135138964,0.04650222401940962,0.04650222401940962
1758786300,24741.75,24743,24728.75,24737,4490,5.3602231829120255,5.3602231829120255,-0.46073677645212563,-0.46073677645212563,-0.04040893845718673,-0.04040893845718673,0.035384630938299313,0.035384630938299313,0.028305701577031942,0.028305701577031942
1758787200,24737.25,24762,24733,24760,6849,5.458185148114232,5.458185148114232,-0.36818703096392574,-0.36818703096392574,0.05253161999434274,0.05253161999434274,0.09196656863636823,0.09196656863636823,0.09196656863636823,0.09196656863636823
1758788100,24759.5,24762.25,24753,24757.5,2727,5.447537108418341,5.447537108418341,-0.37824678590829525,-0.37824678590829525,0.04242938538004607,0.04242938538004607,0.08186035230270139,0.08186035230270139,0.08186035230270139,0.08186035230270139
1758789000,24757.25,24760.25,24743,24746.75,3217,5.401750537726004,5.401750537726004,-0.4215037321690844,-0.4215037321690844,-0.0010102234614296681,-0.0010102234614296681,0.03840362206793398,0.03840362206793398,-0.04241181876016117,-0.04241181876016117
1758789900,24746.75,24747.25,24718.25,24729,5321,5.326149455885171,5.326149455885171,-0.4929279922741082,-0.4929279922741082,-0.07273608922293612,-0.07273608922293612,-0.03335051390110057,-0.03335051390110057,-0.11410798856900503,-0.11410798856900503
1758790800,24729.25,24732,24713.5,24727.5,4223,5.319760632067636,5.319760632067636,-0.49896384524072995,-0.49896384524072995,-0.07879742999151412,-0.07879742999151412,-0.007076640011322624,-0.007076640011322624,-0.007076640011322624,-0.007076640011322624
1758791700,24727.25,24737.5,24723.25,24729.25,2966,5.3272142598547605,5.3272142598547605,-0.49192201677967123,-0.49192201677967123,-0.07172586576150644,-0.07172586576150644,0,0,0,0
1758792600,24729.25,24732.5,24703.25,24703.5,4297,5.217539450987074,5.217539450987074,-0.5955374927066777,-0.5955374927066777,-0.1757788822887623,-0.1757788822887623,-0.10412770302374717,-0.10412770302374717,-0.10412770302374717,-0.10412770302374717
1758793500,24704,24712.75,24688.5,24706.25,7010,5.229252294652555,5.229252294652555,-0.5844717622678711,-0.5844717622678711,-0.16466642421303593,-0.16466642421303593,-0.09300726872024019,-0.09300726872024019,-0.09300726872024019,-0.09300726872024019
1758794400,24706.25,24714.5,24695.75,24705.5,4133,5.226057882743787,5.226057882743787,-0.587489688751182,-0.587489688751182,-0.16769709459732493,-0.16769709459732493,-0.003035669112066785,-0.003035669112066785,-0.003035669112066785,-0.003035669112066785
1758795300,24706,24711,24681.5,24686.25,6041,5.1440679770854185,5.1440679770854185,-0.6649498018228276,-0.6649498018228276,-0.2454843011274094,-0.2454843011274094,-0.08095117632178092,-0.08095117632178092,-0.08095117632178092,-0.08095117632178092
1758796200,24686.25,24709.5,24682,24683.5,5942,5.132355133419937,5.132355133419937,-0.6760155322616341,-0.6760155322616341,-0.25659675920313574,-0.25659675920313574,-0.0920819630660258,-0.0920819630660258,-0.011139804547065675,-0.011139804547065675
1758797100,24683.5,24690,24670,24688.75,6432,5.15471601678131,5.15471601678131,-0.6548900468784581,-0.6548900468784581,-0.23538206651311272,-0.23538206651311272,-0.0708322792815583,-0.0708322792815583,0.010127095042786978,0.010127095042786978
1758798000,24688.75,24691.5,24638,24642.75,11818,4.958792086376898,4.958792086376898,-0.8399895378548579,-0.8399895378548579,-0.4212631834161717,-0.4212631834161717,-0.1863196800162017,-0.1863196800162017,-0.1863196800162017,-0.1863196800162017
1758798900,24642.75,24651.25,24626.75,24639.25,13245,4.9438848308026495,4.9438848308026495,-0.8540731947769753,-0.8540731947769753,-0.435406311876187,-0.435406311876187,-0.2004961774087388,-0.2004961774087388,-0.2004961774087388,-0.2004961774087388
1758799800,24639,24646.25,24609.25,24609.75,11856,4.818237962391124,4.818237962391124,-0.9727783031205359,-0.9727783031205359,-0.5546126803248879,-0.5546126803248879,-0.3199837982886943,-0.3199837982886943,-0.11871423353220505,-0.11871423353220505
1758800700,24609.75,24632.75,24586.75,24594.75,19519,4.754349724215772,4.754349724215772,-1.0331368327867534,-1.0331368327867534,-0.615226088010668,-0.615226088010668,-0.38074021568528177,-0.38074021568528177,-0.17959332765128455,-0.17959332765128455
1758801600,24594.25,24620.75,24588,24613.25,13578,4.833145217965373,4.833145217965373,-0.9586946461984186,-0.9586946461984186,-0.5404695518648724,-0.5404695518648724,0.07725382965530561,0.07725382965530561,0.07725382965530561,0.07725382965530561
1758802500,24613.75,24630.75,24605,24614.75,11249,4.839534041782908,4.839534041782908,-0.9526587932317969,-0.9526587932317969,-0.5344082110962945,-0.5344082110962945,0.08335281620704026,0.08335281620704026,0.08335281620704026,0.08335281620704026
1758803400,24613.25,24615,24569,24574.25,24003,4.667035798709458,4.667035798709458,-1.1156268233305837,-1.1156268233305837,-0.6980644118479007,-0.6980644118479007,-0.08131982068979537,-0.08131982068979537,-0.1584512406935289,-0.1584512406935289
1758804300,24573.5,24579.5,24545.75,24569,23910,4.644674915348084,4.644674915348084,-1.1367523087137597,-1.1367523087137597,-0.7192791045379238,-0.7192791045379238,-0.10266627362086668,-0.10266627362086668,-0.17978121540227315,-0.17978121540227315
1758805200,24567.75,24572.25,24540.25,24557.25,20901,4.594629128777393,4.594629128777393,-1.1840331569522966,-1.1840331569522966,-0.7667596072251182,-0.7667596072251182,-0.04273895655890344,-0.04273895655890344,-0.04273895655890344,-0.04273895655890344
1758806100,24556.75,24587,24551.5,24577,23587,4.678748642374939,4.678748642374939,-1.104561092891777,-1.104561092891777,-0.6869519537721744,-0.6869519537721744,0.037650985539986366,0.037650985539986366,0.037650985539986366,0.037650985539986366
1758807000,24576.5,24578.75,24422,24427.5,121512,4.041995868560598,4.041995868560598,-1.7061344385650763,-1.7061344385650763,-1.291065583707116,-1.291065583707116,-0.570870348322496,-0.570870348322496,-0.6062702174841821,-0.6062702174841821
1758807900,24427.75,24522.5,24424.5,24452.75,111531,4.149541069489107,4.149541069489107,-1.604530913626944,-1.604530913626944,-1.1890330141027194,-1.1890330141027194,-0.468093333740371,-0.468093333740371,-0.5035297947226008,-0.5035297947226008
1758808800,24452.5,24583.75,24444.5,24576.5,100963,4.6766190344357605,4.6766190344357605,-1.1065730438806511,-1.1065730438806511,-0.6889724006950337,-0.6889724006950337,0.507105612923014,0.507105612923014,0.507105612923014,0.507105612923014
1758809700,24576.75,24641.75,24576.75,24619.75,88133,4.860830121174692,4.860830121174692,-0.9325392833430578,-0.9325392833430578,-0.5142037418677011,-0.5142037418677011,0.6839791432368878,0.6839791432368878,0.6839791432368878,0.6839791432368878
1758810600,24620,24647.5,24608.75,24629,54863,4.900227868049492,4.900227868049492,-0.8953181900488905,-0.8953181900488905,-0.4768254737948034,-0.4768254737948034,0.721807586136387,0.721807586136387,0.036555645816409424,0.036555645816409424
1758811500,24629,24656.75,24616,24634.5,54666,4.923653555380454,4.923653555380454,-0.8731867291712775,-0.8731867291712775,-0.4546005576433507,-0.4546005576433507,0.7443001738063593,0.7443001738063593,0.058895207148659624,0.058895207148659624
1758812400,24634.75,24653,24583.75,24650.5,67253,4.991801009434163,4.991801009434163,-0.8088042975273123,-0.8088042975273123,-0.38994625611185196,-0.38994625611185196,0.06393407686296797,0.06393407686296797,0.06393407686296797,0.06393407686296797
1758813300,24650.75,24655.75,24587.5,24598.75,50133,4.771386587729199,4.771386587729199,-1.017041224875762,-1.017041224875762,-0.5990625126277933,-0.5990625126277933,-0.14613503282964105,-0.14613503282964105,-0.14613503282964105,-0.14613503282964105
1758814200,24598.5,24694.25,24598,24686.75,65389,5.146197585024597,5.146197585024597,-0.6629378508339537,-0.6629378508339537,-0.24346385420455002,-0.24346385420455002,0.21108393630948152,0.21108393630948152,0.3587617131125882,0.3587617131125882
1758815100,24686.75,24697,24667.5,24677.25,38797,5.105735034180207,5.105735034180207,-0.701164919622558,-0.701164919622558,-0.2818523457388774,-0.2818523457388774,0.17252052486832625,0.17252052486832625,0.3201414720409781,0.3201414720409781
1758816000,24677.25,24691.75,24660,24664,36882,5.04930042379198,5.04930042379198,-0.7544816208277166,-0.7544816208277166,-0.33539418919464986,-0.33539418919464986,-0.053693178940116916,-0.053693178940116916,-0.053693178940116916,-0.053693178940116916
1758816900,24664,24681.5,24631.5,24633.25,40810,4.918329535532508,4.918329535532508,-0.8782166066434621,-0.8782166066434621,-0.459651674950499,-0.459651674950499,-0.1783018772351052,-0.1783018772351052,-0.1783018772351052,-0.1783018772351052
1758817800,24633.25,24673,24613.5,24628,42871,4.895968652171135,4.895968652171135,-0.8993420920266383,-0.8993420920266383,-0.48086636764052215,-0.48086636764052215,-0.1995765330415666,-0.1995765330415666,-0.02131265667339876,-0.02131265667339876
1758818700,24628.25,24643.75,24613,24625,27994,4.883191004536065,4.883191004536065,-0.9114137979598816,-0.9114137979598816,-0.4929890491776781,-0.4929890491776781,-0.21173347921668745,-0.21173347921668745,-0.03349131762962662,-0.03349131762962662
1758819600,24624.75,24645.75,24614,24627.25,29994,4.8927742402623675,4.8927742402623675,-0.9023600185099491,-0.9023600185099491,-0.48389703802481104,-0.48389703802481104,0.010152387333881562,0.010152387333881562,0.010152387333881562,0.010152387333881562
1758820500,24627.75,24635.75,24564.5,24595.75,57207,4.7586089400941285,4.7586089400941285,-1.0291129308090055,-1.0291129308090055,-0.6111851941649492,-0.6111851941649492,-0.11776769307302612,-0.11776769307302612,-0.11776769307302612,-0.11776769307302612
1758821400,24595.25,24606.25,24541.75,24562.5,43615,4.616990012138765,4.616990012138765,-1.1629076715691207,-1.1629076715691207,-0.7455449145350952,-0.7455449145350952,-0.2527944446136509,-0.2527944446136509,-0.13315579227696406,-0.13315579227696406
1758822300,24561.5,24565,24511.5,24517.25,36229,4.4242604936431205,4.4242604936431205,-1.3449892360622095,-1.3449892360622095,-0.9283953610538652,-0.9283953610538652,-0.4365526553569071,-0.4365526553569071,-0.31713440603368537,-0.31713440603368537
1758823200,24517.5,24532.75,24453.5,24532.25,76607,4.488148731818472,4.488148731818472,-1.2846307063959923,-1.2846307063959923,-0.8677819533680851,-0.8677819533680851,0.06016110941164474,0.06016110941164474,0.06016110941164474,0.06016110941164474
1758824100,24532.5,24588,24530.75,24581.5,50402,4.697915113827545,4.697915113827545,-1.086453533991912,-1.086453533991912,-0.6687679314664404,-0.6687679314664404,0.261038034057306,0.261038034057306,0.261038034057306,0.261038034057306
1758825000,24581,24640.25,24567.75,24624.25,48415,4.879996592627298,4.879996592627298,-0.9144317244431925,-0.9144317244431925,-0.4960197195619671,-0.4960197195619671,0.43540328336902206,0.43540328336902206,0.17594890362475082,0.17594890362475082
1758825900,24623.5,24638.5,24595,24628.25,42752,4.897033456140725,4.897033456140725,-0.8983361165322014,-0.8983361165322014,-0.4798561441790924,-0.4798561441790924,0.45171816049760377,0.45171816049760377,0.19222163459582606,0.19222163459582606
1758826800,24627.75,24637.75,24611.75,24616,31089,4.844858061630854,4.844858061630854,-0.9476289157596121,-0.9476289157596121,-0.5293570937891462,-0.5293570937891462,-0.04771040797474394,-0.04771040797474394,-0.04771040797474394,-0.04771040797474394
1758827700,24616.25,24622.25,24593,24608,28395,4.810784334604,4.810784334604,-0.9798201315815948,-0.9798201315815948,-0.5616842445548955,-0.5616842445548955,-0.08019409000010151,-0.08019409000010151,-0.08019409000010151,-0.08019409000010151
1758828600,24608.25,24624.75,24592.75,24609.5,27413,4.817173158421535,4.817173158421535,-0.9737842786149729,-0.9737842786149729,-0.5556229037863175,-0.5556229037863175,-0.07410339962034697,-0.07410339962034697,0.005079597289526886,0.005079597289526886
1758829500,24609.5,24646.25,24593.5,24632,49397,4.913005515684563,4.913005515684563,-0.8832464841156469,-0.8832464841156469,-0.46470279225764743,-0.46470279225764743,0.017256956075971212,0.017256956075971212,0.09651234850101084,0.09651234850101084
1758830400,24632,24644.75,24619.75,24624.5,16573,4.881061396596886,4.881061396596886,-0.9134257489487556,-0.9134257489487556,-0.49500949610053746,-0.49500949610053746,-0.03044819746670997,-0.03044819746670997,-0.03044819746670997,-0.03044819746670997
1758831300,24624.25,24629.75,24610.5,24624.75,6129,4.882126200566476,4.882126200566476,-0.9124197734543187,-0.9124197734543187,-0.49399927263910776,-0.49399927263910776,-0.02943325755115297,-0.02943325755115297,-0.02943325755115297,-0.02943325755115297
1758832200,24625,24648.75,24620.75,24646.25,6712,4.973699341951146,4.973699341951146,-0.8259058809327405,-0.8259058809327405,-0.40712005495615633,-0.40712005495615633,0.057851575186748945,0.057851575186748945,0.08629441624365482,0.08629441624365482
1758833100,24646.25,24646.5,24633,24635.25,3073,4.926847967289222,4.926847967289222,-0.8701688026879666,-0.8701688026879666,-0.4515698872590617,-0.4515698872590617,0.013194218902240989,0.013194218902240989,0.04162436548223351,0.04162436548223351
1758837600,24640,24664.25,24626.25,24653.5,5538,5.004578657069233,5.004578657069233,-0.7967325915940687,-0.7967325915940687,0.05478896103896103,0.05478896103896103,0.05478896103896103,0.05478896103896103,0.05478896103896103,0.05478896103896103
1758838500,24654.25,24657.25,24646.25,24651.25,2381,4.994995421342931,4.994995421342931,-0.8057863710440014,-0.8057863710440014,0.04565746753246753,0.04565746753246753,0.04565746753246753,0.04565746753246753,0.04565746753246753,0.04565746753246753
1758839400,24651.5,24665.75,24642.25,24661.75,3633,5.039717188065677,5.039717188065677,-0.7635354002776492,-0.7635354002776492,0.08827110389610389,0.08827110389610389,0.08827110389610389,0.08827110389610389,0.04157961990142588,0.04157961990142588
1758840300,24661.75,24662.5,24628.5,24636.75,5205,4.933236791106757,4.933236791106757,-0.8641329497213447,-0.8641329497213447,-0.013189935064935064,-0.013189935064935064,-0.013189935064935064,-0.013189935064935064,-0.0598340871752226,-0.0598340871752226
1758841200,24637.25,24641.5,24622.5,24633.75,3981,4.920459143471686,4.920459143471686,-0.8762046556545883,-0.8762046556545883,-0.025365259740259737,-0.025365259740259737,-0.014206130960232979,-0.014206130960232979,-0.014206130960232979,-0.014206130960232979
1758842100,24633.75,24639.25,24625.5,24632.5,2758,4.915135123623741,4.915135123623741,-0.8812345331267729,-0.8812345331267729,-0.030438311688311688,-0.030438311688311688,-0.01927974916031619,-0.01927974916031619,-0.01927974916031619,-0.01927974916031619
1758843000,24633.25,24634.5,24621.75,24633.75,3121,4.920459143471686,4.920459143471686,-0.8762046556545883,-0.8762046556545883,-0.025365259740259737,-0.025365259740259737,-0.014206130960232979,-0.014206130960232979,0.0020297768260379772,0.0020297768260379772
1758843900,24633.75,24634,24615.5,24616.75,2769,4.848052473539621,4.848052473539621,-0.9446109892763013,-0.9446109892763013,-0.09435876623376624,-0.09435876623376624,-0.0832073384813646,-0.0832073384813646,-0.06698263525925324,-0.06698263525925324
1758844800,24616.75,24633,24608.25,24630.5,5928,4.906616691867027,4.906616691867027,-0.8892823370822687,-0.8892823370822687,-0.03855519480519481,-0.03855519480519481,0.05585627672215057,0.05585627672215057,0.05585627672215057,0.05585627672215057
1758845700,24630.75,24632.75,24611.5,24614.75,4779,4.839534041782908,4.839534041782908,-0.9526587932317969,-0.9526587932317969,-0.10247564935064934,-0.10247564935064934,-0.00812454934140372,-0.00812454934140372,-0.00812454934140372,-0.00812454934140372
1758846600,24614.5,24616,24605.5,24607.5,3755,4.808654726664821,4.808654726664821,-0.9818320825704685,-0.9818320825704685,-0.13189935064935066,-0.13189935064935066,-0.0375760407039922,-0.0375760407039922,-0.028438522009384713,-0.028438522009384713
1758847500,24608,24629.25,24607.25,24626.25,3289,4.888515024384011,4.888515024384011,-0.9063839204876969,-0.9063839204876969,-0.055803571428571425,-0.055803571428571425,0.03859160937166767,0.03859160937166767,0.04773609051575291,0.04773609051575291
1758848400,24625,24625.5,24601.25,24607.5,4171,4.808654726664821,4.808654726664821,-0.9818320825704685,-0.9818320825704685,-0.13189935064935066,-0.13189935064935066,-0.07106598984771574,-0.07106598984771574,-0.07106598984771574,-0.07106598984771574
1758849300,24606.25,24607.75,24596,24598.75,3551,4.771386587729199,4.771386587729199,-1.017041224875762,-1.017041224875762,-0.16741071428571427,-0.16741071428571427,-0.10659898477157359,-0.10659898477157359,-0.10659898477157359,-0.10659898477157359
1758850200,24599,24618.75,24595.75,24612.75,3927,4.831015610026195,4.831015610026195,-0.9607065971872926,-0.9607065971872926,-0.11059253246753246,-0.11059253246753246,-0.049746192893401014,-0.049746192893401014,0.05589658116183585,0.05589658116183585
1758851100,24612.25,24617,24593.25,24597.75,4075,4.767127371850842,4.767127371850842,-1.0210651268535098,-1.0210651268535098,-0.17146915584415584,-0.17146915584415584,-0.11065989847715736,-0.11065989847715736,-0.005081507378348713,-0.005081507378348713
1758852000,24597.75,24601.75,24594.5,24599.25,1777,4.773516195668377,4.773516195668377,-1.015029273886888,-1.015029273886888,-0.1653814935064935,-0.1653814935064935,0.00609811873037168,0.00609811873037168,0.00609811873037168,0.00609811873037168
1758852900,24599.25,24611.5,24596.5,24611,2522,4.823561982239069,4.823561982239069,-0.9677484256483512,-0.9677484256483512,-0.11769480519480519,-0.11769480519480519,0.05386671545161651,0.05386671545161651,0.05386671545161651,0.05386671545161651
1758853800,24611.25,24623.25,24610.25,24617,3419,4.849117277509211,4.849117277509211,-0.9436050137818643,-0.9436050137818643,-0.09334415584415584,-0.09334415584415584,0.07825919037310324,0.07825919037310324,0.02336329930418,0.02336329930418
1758854700,24616.5,24618.25,24603,24604.5,2197,4.795877079029751,4.795877079029751,-0.9939037885037121,-0.9939037885037121,-0.14407467532467533,-0.14407467532467533,0.02744153428667256,0.02744153428667256,-0.027426481791863477,-0.027426481791863477
1758855600,24604.25,24606.5,24586.5,24589.5,3990,4.731988840854399,4.731988840854399,-1.0542623181699293,-1.0542623181699293,-0.2049512987012987,-0.2049512987012987,-0.05994899255209975,-0.05994899255209975,-0.05994899255209975,-0.05994899255209975
1758856500,24589.75,24592.25,24582,24589.5,3238,4.731988840854399,4.731988840854399,-1.0542623181699293,-1.0542623181699293,-0.2049512987012987,-0.2049512987012987,-0.05994899255209975,-0.05994899255209975,-0.05994899255209975,-0.05994899255209975
1758857400,24590,24590,24582.5,24585.25,1714,4.713887173371383,4.713887173371383,-1.0713639015753575,-1.0713639015753575,-0.2221996753246753,-0.2221996753246753,-0.07722243108406068,-0.07722243108406068,-0.01931679544530297,-0.01931679544530297
1758858300,24585.5,24596,24579.5,24594.25,3068,4.752220116276593,4.752220116276593,-1.0351487837756272,-1.0351487837756272,-0.18567370129870128,-0.18567370129870128,-0.04064338478108456,-0.04064338478108456,0.01728344855632371,0.01728344855632371
1758859200,24593.75,24604.5,24575.25,24599.75,5166,4.775645803607556,4.775645803607556,-1.0130173228980142,-1.0130173228980142,-0.1633522727272727,-0.1633522727272727,0.024396442185514615,0.024396442185514615,0.024396442185514615,0.024396442185514615
1758860100,24599.75,24614.25,24597.25,24600.75,3624,4.779905019485913,4.779905019485913,-1.0089934209202664,-1.0089934209202664,-0.15929383116883117,-0.15929383116883117,0.02846251588310038,0.02846251588310038,0.02846251588310038,0.02846251588310038
1758861000,24600.75,24604.75,24592.5,24600.5,2401,4.778840215516324,4.778840215516324,-1.0099993964147034,-1.0099993964147034,-0.16030844155844157,-0.16030844155844157,0.02744599745870394,0.02744599745870394,-0.0010162291800046748,-0.0010162291800046748
1758861900,24601,24602.5,24579,24581,2766,4.695785505888366,4.695785505888366,-1.0884654849807858,-1.0884654849807858,-0.23944805194805194,-0.23944805194805194,-0.051842439644218544,-0.051842439644218544,-0.0802821052203693,-0.0802821052203693
1758862800,24581,24598,24577.75,24591.25,3272,4.739442468641522,4.739442468641522,-1.0472204897088708,-1.0472204897088708,-0.19784902597402595,-0.19784902597402595,0.041698873113380254,0.041698873113380254,0.041698873113380254,0.041698873113380254
1758863700,24591,24607.25,24591,24604,1961,4.7937474710905725,4.7937474710905725,-0.9959157394925859,-0.9959157394925859,-0.1461038961038961,-0.1461038961038961,0.09356820308368252,0.09356820308368252,0.09356820308368252,0.09356820308368252
1758864600,24604.25,24613.25,24593.25,24609.25,3013,4.816108354451945,4.816108354451945,-0.9747902541094099,-0.9747902541094099,-0.12479707792207792,-0.12479707792207792,0.11492616248321874,0.11492616248321874,0.02032169239054228,0.02032169239054228
1758865500,24609.5,24618,24601.5,24615.75,2983,4.843793257661265,4.843793257661265,-0.948634891254049,-0.948634891254049,-0.09841720779220778,-0.09841720779220778,0.14136935031121597,0.14136935031121597,0.046739892498247254,0.046739892498247254
1758866400,24615.75,24658.75,24611.25,24658.5,7437,5.0258747364610175,5.0258747364610175,-0.7766130817053297,-0.7766130817053297,0.07508116883116883,0.07508116883116883,0.17366929709637122,0.17366929709637122,0.17366929709637122,0.17366929709637122
1758867300,24658.25,24671.5,24655.25,24664.75,7169,5.052494835700747,5.052494835700747,-0.7514636943444059,-0.7514636943444059,0.10044642857142856,0.10044642857142856,0.19905954520987582,0.19905954520987582,0.19905954520987582,0.19905954520987582
1758868200,24665,24665.75,24644.5,24651.5,5501,4.99606022531252,4.99606022531252,-0.8047803955495644,-0.8047803955495644,0.04667207792207792,0.04667207792207792,0.14523221920924612,0.14523221920924612,-0.054733427934319887,-0.054733427934319887
1758869100,24651.25,24657.75,24640.25,24649.25,4157,4.986476989586217,4.986476989586217,-0.8138341749994971,-0.8138341749994971,0.037540584415584416,0.037540584415584416,0.13609172988838447,0.13609172988838447,-0.0638556659233732,-0.0638556659233732
1758870000,24649.5,24662.5,24638.25,24657.25,6968,5.020550716613072,5.020550716613072,-0.7816429591775145,-0.7816429591775145,0.07000811688311688,0.07000811688311688,0.03144080001622751,0.03144080001622751,0.03144080001622751,0.03144080001622751
1758870900,24657,24670.75,24629.5,24669.75,8090,5.073790915092531,5.073790915092531,-0.7313441844556666,-0.7313441844556666,0.12073863636363635,0.12073863636363635,0.08215176778433639,0.08215176778433639,0.08215176778433639,0.08215176778433639
1758871800,24669.25,24671.25,24648.25,24658,5059,5.023745128521839,5.023745128521839,-0.7786250326942036,-0.7786250326942036,0.07305194805194805,0.07305194805194805,0.03448345808231404,0.03448345808231404,-0.04560333208346423,-0.04560333208346423
1758872700,24657.75,24664.75,24634.5,24646.5,4403,4.974764145920736,4.974764145920736,-0.8248999054383035,-0.8248999054383035,0.026379870129870128,0.026379870129870128,-0.012170632264346132,-0.012170632264346132,-0.092220071546561,-0.092220071546561
1758873600,24647.5,24655.75,24638.5,24652.5,4343,5.000319441190877,5.000319441190877,-0.8007564935718167,-0.8007564935718167,0.05073051948051947,0.05073051948051947,0.0202860330662339,0.0202860330662339,0.0202860330662339,0.0202860330662339
1758874500,24652.5,24659.25,24629.75,24637.25,4573,4.935366399045936,4.935366399045936,-0.862120998732471,-0.862120998732471,-0.011160714285714286,-0.011160714285714286,-0.04158636778577949,-0.04158636778577949,-0.04158636778577949,-0.04158636778577949
1758875400,24637,24641.5,24619,24620.75,4776,4.865089337053048,4.865089337053048,-0.9285153813653099,-0.9285153813653099,-0.078125,-0.078125,-0.10853027690435135,-0.10853027690435135,-0.06595770588951577,-0.06595770588951577
1758876300,24621.25,24623.75,24584.75,24585.5,8962,4.714951977340971,4.714951977340971,-1.0703579260809206,-1.0703579260809206,-0.22118506493506493,-0.22118506493506493,-0.2515468100213003,-0.2515468100213003,-0.20903519097292692,-0.20903519097292692
1758877200,24585.25,24613.75,24568.25,24613.5,10790,4.834210021934962,4.834210021934962,-0.9576886707039817,-0.9576886707039817,-0.1075487012987013,-0.1075487012987013,0.11490629544137236,0.11490629544137236,0.11490629544137236,0.11490629544137236
1758878100,24613.5,24615.5,24588.75,24591.5,5775,4.740507272611112,4.740507272611112,-1.0462145142144337,-1.0462145142144337,-0.19683441558441556,-0.19683441558441556,0.025421746779064683,0.025421746779064683,0.025421746779064683,0.025421746779064683
1758879000,24591,24605.25,24590.5,24603.5,3868,4.7916178631513935,4.7916178631513935,-0.9979276904814599,-0.9979276904814599,-0.1481331168831169,-0.1481331168831169,0.07423150059486887,0.07423150059486887,0.05083160505876134,0.05083160505876134
1758879900,24604.25,24619.75,24601.25,24616.25,3675,4.845922865600443,4.845922865600443,-0.9466229402651751,-0.9466229402651751,-0.09638798701298701,-0.09638798701298701,0.1260918640241608,0.1260918640241608,0.1026798422186979,0.1026798422186979
1758880800,24616.5,24628,24588.5,24602.75,6838,4.788423451242626,4.788423451242626,-1.0009456169647708,-1.0009456169647708,-0.15117694805194806,-0.15117694805194806,-0.05585684398675685,-0.05585684398675685,-0.05585684398675685,-0.05585684398675685
1758881700,24602.5,24607,24591.75,24592.75,3992,4.745831292459058,4.745831292459058,-1.0411846367422488,-1.0411846367422488,-0.19176136363636365,-0.19176136363636365,-0.09648000324985274,-0.09648000324985274,-0.09648000324985274,-0.09648000324985274
1758882600,24593.25,24597.75,24584,24588.5,3828,4.727729624976042,4.727729624976042,-1.058286220147677,-1.058286220147677,-0.20900974025974023,-0.20900974025974023,-0.1137448459366685,-0.1137448459366685,-0.019314242729204154,-0.019314242729204154
1758883500,24588.5,24600.5,24585,24599,3517,4.772451391698788,4.772451391698788,-1.016035249381325,-1.016035249381325,-0.16639610389610388,-0.16639610389610388,-0.07109052871041781,-0.07109052871041781,0.023380399093247132,0.023380399093247132
1758884400,24599,24628.5,24598,24621.25,6576,4.867218944992227,4.867218944992227,-0.9265034303764361,-0.9265034303764361,-0.07609577922077923,-0.07609577922077923,0.09045083133460709,0.09045083133460709,0.09045083133460709,0.09045083133460709
1758885300,24620.75,24622,24590,24606.5,7333,4.804395510786464,4.804395510786464,-0.9858559845482164,-0.9858559845482164,-0.13595779220779222,-0.13595779220779222,0.03048904427009228,0.03048904427009228,0.03048904427009228,0.03048904427009228
1758886200,24606,24636.25,24600.25,24628.5,7206,4.898098260110314,4.898098260110314,-0.8973301410377643,-0.8973301410377643,-0.04667207792207792,-0.04667207792207792,0.11992357412902964,0.11992357412902964,0.09144111192392099,0.09144111192392099
1758887100,24629,24654,24625.75,24639,7166,4.9428200268330595,4.9428200268330595,-0.8550791702714121,-0.8550791702714121,-0.004058441558441558,-0.004058441558441558,0.16260823610715883,0.16260823610715883,0.1341136308217508,0.1341136308217508
1758888000,24639,24646,24628,24637.25,6624,4.935366399045936,4.935366399045936,-0.862120998732471,-0.862120998732471,-0.011160714285714286,-0.011160714285714286,-0.007102560980559276,-0.007102560980559276,-0.007102560980559276,-0.007102560980559276
1758888900,24637.5,24652,24636.25,24647.5,5809,4.979023361799093,4.979023361799093,-0.8208760034605557,-0.8208760034605557,0.030438311688311688,0.030438311688311688,0.034498153334145056,0.034498153334145056,0.034498153334145056,0.034498153334145056
1758889800,24647.5,24747.25,24640.75,24727.5,41793,5.319760632067636,5.319760632067636,-0.49896384524072995,-0.49896384524072995,0.35511363636363635,0.35511363636363635,0.3591866553025691,0.3591866553025691,0.3245765290597424,0.3245765290597424
1758890700,24727.25,24727.25,24681.25,24694,24797,5.1770769001426835,5.1770769001426835,-0.6337645614952819,-0.6337645614952819,0.21915584415584413,0.21915584415584413,0.2232233451032915,0.2232233451032915,0.18866010751597526,0.18866010751597526
1758891600,24694.25,24697.5,24661.5,24684,20152,5.134484741359116,5.134484741359116,-0.6740035812727603,-0.6740035812727603,0.17857142857142858,0.17857142857142858,-0.04150763841785031,-0.04150763841785031,-0.04150763841785031,-0.04150763841785031
1758892500,24684,24687,24652,24654.25,17355,5.007773068978001,5.007773068978001,-0.7937146651107578,-0.7937146651107578,0.05783279220779221,0.05783279220779221,-0.16198102797209876,-0.16198102797209876,-0.16198102797209876,-0.16198102797209876
