time,open,high,low,close,Regime Ratio (debug),Dynamic Stop (debug),EMA Direction (debug),LOC Direction (debug),Bias Direction (debug),Regime Ratio (debug),Current Session Stop (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side),Volume,Volume MA
1783674180,29754.25,29767,29752.75,29767,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,1077,887.45
1783674240,29767.5,29769.5,29758,29768.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,1123,914.5
1783674300,29768.75,29776.75,29767,29772.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,842,933.3
1783674360,29773.5,29778.75,29766.75,29769.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,602,933.1
1783674420,29770,29771.25,29763.75,29767.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,484,928
1783674480,29767.75,29772.5,29762.75,29768.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,470,928.85
1783674540,29769,29779,29768.25,29776,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,651,930.95
1783674600,29775.75,29781.25,29773.75,29778,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,783,932.7
1783674660,29777.25,29790,29777.25,29787.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,1175,965.85
1783674720,29788,29792.5,29785.75,29791.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,476,958.7
1783674780,29791.25,29798,29789,29798,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,594,950.7
1783674840,29798,29800.5,29793.75,29796.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,760,959.55
1783674900,29796.25,29813,29796.25,29809,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,1711,1025.85
1783674960,29809.5,29809.5,29802,29805,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,603,1039.1
1783675020,29804.25,29812.75,29802.5,29812.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,512,1036.4
1783675080,29812,29813.25,29810,29812.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,532,1044.05
1783675140,29812,29816.75,29810.5,29815.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,772,1064.8
1783675200,29815,29817,29805.25,29806.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,624,1060.75
1783675260,29806,29806.25,29801,29802.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,613,811.45
1783675320,29802.5,29807.25,29800.5,29803.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,465,743.45
1783675380,29804,29804.25,29798.5,29802,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,387,708.95
1783675440,29801.5,29807,29800.75,29806,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,281,666.85
1783675500,29806,29808.75,29805.25,29806,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,392,644.35
1783675560,29807,29811.75,29804.25,29811.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,465,637.5
1783675620,29810.75,29817.5,29808.75,29816.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,758,651.2
1783675680,29816.5,29816.5,29809,29809.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,471,651.25
1783675740,29809,29814.25,29807,29812.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,328,635.1
1783675800,29811.5,29812.5,29805.25,29807.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,362,614.05
1783675860,29808.25,29815.5,29806.5,29812.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,458,578.2
1783675920,29813.5,29822.5,29812.5,29821,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,704,589.6
1783675980,29821.5,29824.5,29819.25,29823.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,483,584.05
1783676040,29823.75,29825,29820,29824,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,511,571.6
1783676100,29824,29825.75,29819.25,29822.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,568,514.45
1783676160,29822.25,29823,29812,29814.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,556,512.1
1783676220,29814.25,29820,29810.75,29819.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,338,503.4
1783676280,29819.75,29827,29818.5,29825,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,416,497.6
1783676340,29825,29827.25,29820.5,29826.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,474,482.7
1783676400,29826.25,29827,29819.5,29820.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,381,470.55
1783676460,29821.25,29822.5,29818.75,29820.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,302,455
1783676520,29821.25,29826,29817.5,29817.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,450,454.25
1783676580,29816.75,29817.5,29810.5,29815.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,518,460.8
1783676640,29815,29817.75,29812.25,29817.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,235,458.5
1783676700,29817.5,29826,29817.5,29825.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,481,462.95
1783676760,29825.75,29827.5,29820.75,29823,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,509,465.15
1783676820,29822.5,29828,29819.5,29822,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,483,451.4
1783676880,29822,29822,29813,29815,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,735,464.6
1783676940,29815,29817.5,29807.5,29810,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,705,483.45
1783677000,29809.25,29814.5,29809,29811,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,352,482.95
1783677060,29811.5,29815.75,29810.5,29812,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,393,479.7
1783677120,29811.75,29812.75,29803.5,29805.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,690,479
1783677180,29805.25,29811,29804.5,29806.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,363,473
1783677240,29806.25,29808,29804.25,29806.25,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,203,457.6
1783677300,29806.25,29810.25,29800.25,29809.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,725,465.45
1783677360,29809.25,29814.75,29804.75,29809.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,481,461.7
1783677420,29810,29820.75,29809,29820.75,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,562,472.9
1783677480,29820.75,29821.5,29816,29818.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,311,467.65
1783677540,29819,29820.25,29813.75,29815.5,0.0061301131859045135,21.25,-1,-1,-1,0.0061301131859045135,21.25,0,0,0,0,337,460.8
1783677600,29815,29830.5,29814.75,29829,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,1142,498.85
1783677660,29828.75,29829.75,29823.5,29827.75,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,754,521.45
1783677720,29828.25,29836,29825.5,29835.25,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,959,546.9
1783677780,29835.75,29838.5,29833.75,29834.25,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,592,550.6
1783677840,29834.75,29834.75,29830.25,29831.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,453,561.5
1783677900,29830,29841,29830,29841,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,484,561.65
1783677960,29840.75,29841.75,29833.25,29834.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,450,558.7
1783678020,29834.75,29835.75,29829.25,29831,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,369,553
1783678080,29831,29833.25,29828.5,29831.75,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,443,538.4
1783678140,29832.25,29840,29831.75,29838.25,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,522,529.25
1783678200,29838.5,29839,29833.25,29835.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,382,530.75
1783678260,29835.5,29837.5,29829,29830.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,356,528.9
1783678320,29830.75,29836.75,29827.5,29832.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,330,510.9
1783678380,29832.25,29834.5,29830,29834,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,200,502.75
1783678440,29834,29836,29831.75,29833.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,201,502.65
1783678500,29833.75,29836.75,29832.25,29833.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,170,474.9
1783678560,29833,29837,29830,29830.5,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,282,464.95
1783678620,29830.25,29830.75,29826,29830.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,418,457.75
1783678680,29829.75,29830.25,29825.75,29827.5,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,375,460.95
1783678740,29827.25,29829,29823,29826,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,388,463.5
1783678800,29826,29830,29823.5,29829.75,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,318,422.3
1783678860,29829.75,29834,29826.5,29833,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,412,405.2
1783678920,29834,29839.5,29805.75,29819.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,2747,494.6
1783678980,29819,29824.5,29815,29823,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,822,506.1
1783679040,29823.75,29828.75,29821.75,29828.75,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,419,504.4
1783679100,29828.75,29830.75,29823,29824,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,265,493.45
1783679160,29823.75,29825.75,29818.25,29824,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,478,494.85
1783679220,29824.25,29832.25,29824,29832.25,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,466,499.7
1783679280,29831.25,29834,29825.75,29830,0.00682509288385771,21.25,-1,-1,-1,0.00682509288385771,21.25,0,0,0,0,411,498.1
1783679340,29831,29839.25,29831,29838.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,396,491.8
1783679400,29838.75,29846.75,29837.75,29845,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,1265,535.95
1783679460,29845,29850.75,29841.5,29842.25,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,838,560.05
1783679520,29842.25,29848,29840.5,29847.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,434,565.25
1783679580,29847.75,29855.5,29847.5,29853,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,1017,606.1
1783679640,29853.5,29856,29851,29853.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,396,615.85
1783679700,29854.25,29854.5,29847,29849.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,590,636.85
1783679760,29849.5,29855.5,29844,29848,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,562,650.85
1783679820,29847.5,29852,29846.5,29851.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,300,644.95
1783679880,29852,29854.25,29850,29853.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,217,637.05
1783679940,29853.5,29855,29847.25,29848.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,437,639.5
1783680000,29848.75,29853.75,29847,29848.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,463,646.75
1783680060,29848,29851.25,29842.75,29844.25,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,527,652.5
1783680120,29844.5,29854.75,29843.75,29853,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,488,539.55
1783680180,29853.5,29858.75,29850.75,29854.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,559,526.4
1783680240,29855.25,29862.75,29851.75,29862,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,876,549.25
1783680300,29862,29862.25,29850.75,29853.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,776,574.8
1783680360,29853.5,29854,29849.5,29850.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,284,565.1
1783680420,29850.5,29854.25,29847,29851.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,446,564.1
1783680480,29852.25,29853.5,29843,29844,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,440,565.55
1783680540,29844.25,29845,29840.75,29843,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,369,564.2
1783680600,29842.5,29844.5,29839.25,29841,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,313,516.6
1783680660,29841.5,29845.5,29840.5,29841.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,374,493.4
1783680720,29841.75,29843.75,29834.75,29839.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,722,507.8
1783680780,29840,29842.25,29839.25,29839.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,228,468.35
1783680840,29839.25,29839.25,29834.75,29838,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,424,469.75
1783680900,29837,29842.25,29834.5,29841.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,354,457.95
1783680960,29841.5,29847.75,29841.5,29846.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,676,463.65
1783681020,29847,29851.75,29847,29848.5,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,445,470.9
1783681080,29848.75,29853,29846.25,29851.75,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,382,479.15
1783681140,29851.5,29853,29847,29851,0.00682509288385771,21.25,1,-1,0,0.00682509288385771,21.25,0,0,0,0,293,471.95
1783681200,29850.25,29865,29849,29856,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,1871,542.35
1783681260,29856,29866,29855,29865.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,891,560.55
1783681320,29865.75,29870.75,29863.25,29869,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,691,570.7
1783681380,29869,29873.75,29867.25,29870.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,805,583
1783681440,29871.25,29875,29869,29874.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,823,580.35
1783681500,29874.5,29875,29865.5,29870.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,612,572.15
1783681560,29870,29877.75,29866.75,29867,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,923,604.1
1783681620,29867,29869.25,29863,29867,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,589,611.25
1783681680,29867.75,29871.75,29861.75,29871.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,471,612.8
1783681740,29871.25,29872,29864,29865.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,465,617.6
1783681800,29865.25,29868.25,29862.5,29866.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,355,619.7
1783681860,29866.75,29874.75,29865,29873,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,419,621.95
1783681920,29872.75,29874.75,29868,29871.25,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,488,610.25
1783681980,29872,29872,29865.75,29867.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,337,615.7
1783682040,29867.25,29875.5,29866,29875,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,364,612.7
1783682100,29875.5,29882.75,29874.75,29882.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,902,640.1
1783682160,29882.5,29886.75,29881.5,29881.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,733,642.95
1783682220,29882,29886.75,29881.5,29883.25,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,563,648.85
1783682280,29882.75,29884.5,29879.25,29883.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,443,651.9
1783682340,29883.75,29884.25,29881,29881.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,304,652.45
1783682400,29881.25,29883.25,29878.25,29879.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,310,574.4
1783682460,29879.25,29881.25,29876.5,29880.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,359,547.8
1783682520,29879.5,29886.25,29878.5,29884.25,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,362,531.35
1783682580,29884,29887.75,29883.25,29887,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,482,515.2
1783682640,29886.75,29887,29881.75,29886,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,291,488.6
1783682700,29886.5,29886.5,29868.75,29869.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,1162,516.1
1783682760,29869.25,29869.75,29850.75,29854.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,1988,569.35
1783682820,29855,29865.5,29854.75,29864,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,832,581.5
1783682880,29864,29865.25,29859.5,29860.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,578,586.85
1783682940,29860.75,29862.25,29850.75,29852.25,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,847,605.95
1783683000,29851.75,29852,29829,29835.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,2175,696.95
1783683060,29834.5,29837,29826.5,29829,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,893,720.65
1783683120,29829.75,29839.5,29828.75,29836,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,717,732.1
1783683180,29836.25,29840.25,29829,29829.75,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,575,744
1783683240,29831,29839,29823.75,29837.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,1331,792.35
1783683300,29837.25,29840.75,29825.5,29830,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,949,794.7
1783683360,29831.5,29832,29825.75,29826.75,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,645,790.3
1783683420,29826.5,29828.75,29822.5,29826,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,578,791.05
1783683480,29826.75,29831.75,29813.75,29814,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,1221,829.95
1783683540,29813.5,29823.25,29810.25,29819.25,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,1213,875.4
1783683600,29819.25,29826,29817.75,29824.25,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,926,906.2
1783683660,29823.5,29833.5,29821.75,29833.25,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,1009,938.7
1783683720,29833.5,29838.75,29832.5,29836.5,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,778,959.5
1783683780,29836.5,29839,29835.75,29837,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,456,958.2
1783683840,29837.5,29842,29834.5,29837.25,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,584,972.85
1783683900,29837,29842.25,29824,29838.75,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,1515,990.5
1783683960,29838.5,29843.25,29829.5,29833.5,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,729,927.55
1783684020,29832.5,29838.5,29831.5,29834.25,0.0069524392663926566,21.25,1,1,1,0.0069524392663926566,21.25,0,0,0,0,386,905.25
1783684080,29834.25,29837,29829.75,29833.5,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,387,895.7
1783684140,29833,29837,29823,29825.75,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,898,898.25
1783684200,29825.75,29832,29823.75,29826.5,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,598,819.4
1783684260,29827,29834.25,29825.5,29832.5,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,586,804.05
1783684320,29832.75,29839.5,29830.75,29831.5,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,491,792.75
1783684380,29831.5,29834,29828.5,29830.5,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,368,782.4
1783684440,29831,29831,29816.25,29817.75,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,1062,768.95
1783684500,29817.75,29827.25,29817.5,29826.25,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,852,764.1
1783684560,29826.5,29827.25,29810.75,29811.75,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,994,781.55
1783684620,29811.75,29815,29806,29811.25,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,961,800.7
1783684680,29811.5,29814.5,29806,29813,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,750,777.15
1783684740,29813.5,29816.75,29809,29814.75,0.0069524392663926566,21.25,-1,1,0,0.0069524392663926566,21.25,0,0,0,0,571,745.05
1783684800,29816.25,29819.25,29807.25,29815,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1000,748.75
1783684860,29814.75,29822,29812.25,29816,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,886,742.6
1783684920,29815.25,29818.5,29791.75,29792,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1913,799.35
1783684980,29792.5,29798,29791,29793.5,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1169,835
1783685040,29792.75,29796.25,29782,29784.25,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1512,881.4
1783685100,29783.75,29787.75,29771,29783.5,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,2268,919.05
1783685160,29784.5,29792,29783.25,29789.75,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1182,941.7
1783685220,29789.75,29791.75,29779.25,29784.25,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,972,971
1783685280,29783.5,29783.5,29772.75,29774.5,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1202,1011.75
1783685340,29774,29794.25,29774,29791.75,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1364,1035.05
1783685400,29792.25,29795,29788.5,29793,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,1295,1069.9
1783685460,29793.5,29796.25,29787.5,29789.25,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,761,1078.65
1783685520,29790.25,29792.25,29783.25,29790,0.006685224090352053,21.25,-1,1,0,0.006685224090352053,21.25,0,0,0,0,894,1098.8
1783685580,29790.75,29879.75,29780,29873,0.006685224090352053,21.25,1,1,1,0.006685224090352053,21.25,0,0,0,0,6657,1413.25
1783685640,29871.75,29874.75,29831.5,29846,0.006685224090352053,21.25,1,1,1,0.006685224090352053,21.25,0,0,0,0,3920,1556.15
1783685700,29844.5,29849.75,29832.75,29834.5,0.006685224090352053,21.25,1,1,1,0.006685224090352053,21.25,0,0,0,0,1762,1601.65
