time,open,high,low,close,MA fast,MA slow,Cloud fast,Cloud medium,Cloud slow,Volume
1786330800,29881,29892,29868.5,29876.5,,,29878.681877779673,29871.333193906463,29871.333193906463,7050
1786331700,29876.75,29891.5,29871,29880.5,,,29879.590938889836,29873.16655512517,29873.16655512517,8047
1786332600,29880.5,29897.75,29873,29897.25,,,29888.420469444918,29877.983244100138,29877.983244100138,5867
1786333500,29897.25,29899,29870.5,29878.5,,,29883.460234722457,29878.08659528011,29878.08659528011,5994
1786334400,29878.25,29898,29872,29894.75,,,29889.10511736123,29881.41927622409,29881.41927622409,6107
1786335300,29895.25,29904,29890.25,29899.25,,,29894.177558680614,29884.985420979272,29884.985420979272,5203
1786336200,29899.5,29900,29863.75,29886.75,,,29890.46377934031,29885.338336783418,29885.338336783418,7354
1786337100,29887.5,29902,29872.25,29882.25,,,29886.356889670154,29884.720669426733,29884.720669426733,6479
1786338000,29881.75,29919.25,29880.75,29917.25,,,29901.803444835077,29891.226535541387,29891.226535541387,8626
1786338900,29917,29924.25,29909,29910.25,,,29906.02672241754,29895.03122843311,29895.03122843311,5603
1786339800,29910,29919.5,29903,29905.25,,,29905.63836120877,29897.074982746486,29897.074982746486,4474
1786340700,29905,29930.5,29899.25,29929.5,,,29917.569180604383,29903.55998619719,29903.55998619719,6170
1786341600,29929.75,29962,29926.5,29956.5,,,29937.03459030219,29914.147988957753,29914.147988957753,10149
1786342500,29956.5,29963.75,29907.75,29914.25,,,29925.642295151098,29914.168391166204,29914.168391166204,11331
1786343400,29913.75,29925,29907,29917.75,,,29921.69614757555,29914.884712932962,29914.884712932962,7083
1786344300,29918,29924,29904.25,29908.75,,,29915.223073787776,29913.65777034637,29913.65777034637,4393
1786345200,29908.5,29923.25,29886.75,29913.25,,,29914.236536893888,29913.576216277095,29913.576216277095,10709
1786346100,29913.75,29953.25,29911,29952,,,29933.118268446946,29921.260973021675,29921.260973021675,9722
1786347000,29951.5,29969.5,29947.5,29965.75,,,29949.434134223473,29930.15877841734,29930.15877841734,6750
1786347900,29966,29985,29935.75,29952.75,,,29951.092067111735,29934.67702273387,29934.67702273387,10540
1786348800,29953,29981.25,29946.5,29962.5,,,29956.796033555867,29940.241618187098,29940.241618187098,11278
1786349700,29962.5,29973.5,29939,29952.25,,,29954.523016777934,29942.643294549678,29942.643294549678,8033
1786350600,29953,29972.25,29943.75,29956,,,29955.26150838897,29945.31463563974,29945.31463563974,5547
1786351500,29955.25,29975.75,29949,29971.75,,,29963.505754194484,29950.601708511793,29950.601708511793,4954
1786352400,29972,29984.25,29965.5,29976,,,29969.752877097242,29955.681366809433,29955.681366809433,4962
1786353300,29976,29982.25,29963,29968.5,,,29969.12643854862,29958.245093447546,29958.245093447546,4425
1786354200,29968.25,29971.75,29936,29944.75,,,29956.93821927431,29955.546074758036,29955.546074758036,7432
1786355100,29944.75,29952.25,29936,29938.25,,,29947.594109637153,29952.08685980643,29952.08685980643,4494
1786356000,29939,29959.25,29916,29918,,,29932.797054818577,29945.269487845144,29945.269487845144,9522
1786356900,29918.25,29952,29915.25,29945.5,,,29939.14852740929,29945.315590276114,29945.315590276114,7176
1786357800,29945.25,29945.75,29909.25,29919.25,,,29929.199263704642,29940.10247222089,29940.10247222089,8196
1786358700,29918.5,29938.25,29909.25,29912.75,,,29920.97463185232,29934.631977776713,29934.631977776713,7460
1786359600,29912.5,29926.25,29851.75,29876.5,,,29898.737315926162,29923.00558222137,29923.00558222137,18751
1786360500,29876.5,29913,29864.25,29909.25,,,29903.99365796308,29920.254465777096,29920.254465777096,12744
1786361400,29909,29915,29872.5,29875,,,29889.49682898154,29911.203572621678,29911.203572621678,12424
1786362300,29874.5,29885.25,29845.25,29871,,,29880.248414490772,29903.16285809734,29903.16285809734,14067
1786363200,29871.5,29884.25,29843,29846,,,29863.124207245386,29891.730286477872,29891.730286477872,12908
1786364100,29846,29847.75,29810.25,29822.75,,,29842.937103622695,29877.934229182298,29877.934229182298,14154
1786365000,29822.25,29829.25,29780.25,29804,,,29823.468551811347,29863.147383345837,29863.147383345837,21088
1786365900,29804.25,29809.75,29771,29777.75,,,29800.609275905674,29846.067906676668,29846.067906676668,14288
1786366800,29777.75,29816.25,29771.75,29804.5,,,29802.55463795284,29837.754325341335,29837.754325341335,22991
1786367700,29804.75,29823.5,29789,29805.5,,,29804.02731897642,29831.30346027307,29831.30346027307,27872
1786368600,29805.5,29841.25,29719,29775.5,,,29789.76365948821,29820.142768218455,29820.142768218455,197684
1786369500,29775.25,29832.75,29754.25,29806.75,,,29798.256829744103,29817.464214574764,29817.464214574764,137921
1786370400,29806.5,29894,29788.25,29881.25,,,29839.75341487205,29830.221371659813,29830.221371659813,106966
1786371300,29881.75,29900,29801.25,29857.75,,,29848.751707436026,29835.72709732785,29835.72709732785,108869
1786372200,29857.75,29893,29838.75,29866.25,,,29857.50085371801,29841.83167786228,29841.83167786228,77973
1786373100,29866.5,29886.25,29776.75,29779.5,,,29818.500426859006,29829.365342289824,29829.365342289824,89395
1786374000,29779.75,29823.5,29764.75,29793,,,29805.750213429503,29822.09227383186,29822.09227383186,80535
1786374900,29793.5,29817.5,29753.5,29777.75,,,29791.750106714753,29813.223819065486,29813.223819065486,57489
1786375800,29777,29809,29741.25,29808,,,29799.875053357377,29812.17905525239,29812.17905525239,56054
1786376700,29808,29855,29786.5,29844,,,29821.93752667869,29818.543244201912,29818.543244201912,50900
1786377600,29844.25,29858.75,29811.5,29822,,,29821.968763339344,29819.23459536153,29819.23459536153,37811
1786378500,29822,29844,29803.75,29810,,,29815.984381669674,29817.387676289225,29817.387676289225,42119
1786379400,29809.5,29817.25,29730.25,29742.5,,,29779.242190834837,29802.41014103138,29802.41014103138,66861
1786380300,29742.25,29781,29732.5,29779.75,,,29779.496095417417,29797.878112825107,29797.878112825107,45895
1786381200,29780,29808.75,29760.25,29800.75,,,29790.12304770871,29798.452490260086,29798.452490260086,38575
1786382100,29800.5,29811.5,29776,29786.75,,,29788.436523854354,29796.11199220807,29796.11199220807,28829
1786383000,29786.5,29797.5,29756,29759.75,,,29774.093261927177,29788.839593766454,29788.839593766454,28176
1786383900,29759.5,29767.5,29744.25,29759.25,,,29766.67163096359,29782.921675013164,29782.921675013164,30542
1786384800,29759.5,29772.25,29748.25,29751.25,,,29758.960815481794,29776.58734001053,29776.58734001053,25582
1786385700,29751.5,29756.5,29742.25,29746.75,,,29752.8554077409,29770.619872008425,29770.619872008425,19072
1786386600,29747.75,29774.5,29742.25,29772,,,29762.42770387045,29770.89589760674,29770.89589760674,30406
1786387500,29772.5,29784.75,29759.5,29782,,,29772.213851935223,29773.11671808539,29773.11671808539,22238
1786388400,29782.75,29794.75,29775.5,29789.5,,,29780.85692596761,29776.393374468313,29776.393374468313,24747
1786389300,29789.75,29796.5,29779.25,29781.75,,,29781.303462983808,29777.46469957465,29777.46469957465,21757
1786390200,29782.25,29793.5,29770.25,29775.75,,,29778.526731491904,29777.12175965972,29777.12175965972,25465
1786391100,29776.25,29784.5,29722.75,29744,,,29761.263365745952,29770.497407727777,29770.497407727777,57857
1786392000,29744.25,29755,29739.5,29744.75,,,29753.006682872976,29765.34792618222,29765.34792618222,19183
1786392900,29745,29755,29737,29751.25,,,29752.128341436488,29762.528340945777,29762.528340945777,7205
1786393800,29751.5,29759.5,29743,29757.5,,,29754.814170718244,29761.522672756622,29761.522672756622,5282
1786394700,29757.75,29770,29755.75,29763.75,,,29759.282085359122,29761.9681382053,29761.9681382053,5495
1786399200,29764.25,29788.5,29752.25,29761,,,29760.141042679563,29761.77451056424,29761.77451056424,8528
1786400100,29761.5,29763.75,29732.75,29745.5,,,29752.82052133978,29758.519608451392,29758.519608451392,7376
1786401000,29746.75,29747.5,29720.25,29724.75,,,29738.78526066989,29751.765686761115,29751.765686761115,7045
1786401900,29725,29736.75,29724,29732.5,,,29735.642630334944,29747.91254940889,29747.91254940889,3845
1786402800,29732.5,29734.75,29719.25,29731,,,29733.32131516747,29744.53003952711,29744.53003952711,4061
1786403700,29731.25,29732,29702.5,29708.25,,,29720.785657583736,29737.274031621688,29737.274031621688,8070
1786404600,29708.75,29715.75,29701.75,29714.25,,,29717.517828791868,29732.66922529735,29732.66922529735,4860
1786405500,29713.75,29726.5,29677.75,29703.5,,,29710.508914395934,29726.83538023788,29726.83538023788,15090
1786406400,29703,29753.75,29666,29748.5,,,29729.504457197967,29731.168304190305,29731.168304190305,28351
1786407300,29748.5,29765,29724.75,29762.75,,,29746.127228598983,29737.484643352243,29737.484643352243,18133
1786408200,29762.75,29782.75,29755.75,29779,,,29762.56361429949,29745.787714681795,29745.787714681795,12501
1786409100,29780,29794.25,29777,29784.75,,,29773.656807149746,29753.580171745438,29753.580171745438,10559
1786410000,29784.75,29826.25,29764.25,29826,,,29799.828403574873,29768.06413739635,29768.06413739635,21212
1786410900,29826,29839.75,29809.75,29820,,,29809.914201787436,29778.45130991708,29778.45130991708,14572
1786411800,29819.75,29828,29810,29822.25,,,29816.08210089372,29787.211047933662,29787.211047933662,8947
1786412700,29822.25,29842.75,29817,29818.5,,,29817.29105044686,29793.46883834693,29793.46883834693,9380
1786413600,29818,29830.75,29812,29820.75,,,29819.02052522343,29798.925070677542,29798.925070677542,8214
1786414500,29820.75,29827.75,29812.75,29823.5,,,29821.260262611715,29803.840056542034,29803.840056542034,5693
1786415400,29824,29839.75,29823.5,29839.5,,,29830.380131305858,29810.972045233626,29810.972045233626,6929
1786416300,29839,29846.25,29815,29818.75,,,29824.56506565293,29812.5276361869,29812.5276361869,7929
1786417200,29818.5,29832.25,29814.75,29821.75,,,29823.157532826466,29814.37210894952,29814.37210894952,5926
1786418100,29822,29847.5,29817.75,29841.5,,,29832.328766413233,29819.797687159615,29819.797687159615,6375
1786419000,29841.5,29843.25,29826.25,29832.5,,,29832.41438320662,29822.338149727693,29822.338149727693,5568
1786419900,29832.75,29843.25,29828.25,29831.75,,,29832.08219160331,29824.220519782153,29824.220519782153,3217
1786420800,29832.25,29850.75,29832.25,29848,,,29840.041095801655,29828.976415825724,29828.976415825724,4573
1786421700,29848.5,29854.75,29838.5,29853.5,,,29846.77054790083,29833.88113266058,29833.88113266058,3901
1786422600,29852.75,29862,29834.75,29838.5,,,29842.635273950415,29834.804906128462,29834.804906128462,6563
1786423500,29838.75,29847.25,29833.75,29839.25,,,29840.942636975207,29835.69392490277,29835.69392490277,3488
1786424400,29839.25,29855,29830.25,29852,,,29846.471318487602,29838.95513992222,29838.95513992222,5455
1786425300,29851.75,29853.5,29813,29814.5,,,29830.4856592438,29834.064111937776,29834.064111937776,6966
1786426200,29814.75,29829.5,29798.75,29815,,,29822.7428296219,29830.251289550222,29830.251289550222,9149
1786427100,29815,29817.75,29788.25,29792.75,,,29807.74641481095,29822.75103164018,29822.75103164018,7352
1786428000,29793.25,29827.5,29787,29819.75,,,29813.748207405475,29822.150825312143,29822.150825312143,8211
1786428900,29820,29822,29765.75,29771,,,29792.374103702736,29811.920660249714,29811.920660249714,12162
1786429800,29771,29789.5,29732.25,29783.5,,,29787.937051851368,29806.23652819977,29806.23652819977,16234
1786430700,29784,29787,29738.25,29754.75,,,29771.343525925684,29795.939222559817,29795.939222559817,8460
1786431600,29755.25,29770.5,29733.5,29759,,,29765.17176296284,29788.551378047854,29788.551378047854,11119
1786432500,29758.25,29765,29726,29743.75,,,29754.46088148142,29779.591102438284,29779.591102438284,10409
1786433400,29744.25,29780,29742.5,29768.75,,,29761.60544074071,29777.422881950628,29777.422881950628,8127
1786434300,29768.5,29779.5,29752.75,29775.25,,,29768.427720370353,29776.988305560502,29776.988305560502,6724
1786435200,29774.75,29805.5,29730,29731.5,,,29749.963860185177,29767.890644448402,29767.890644448402,16552
1786436100,29732.25,29748.5,29718,29733,,,29741.48193009259,29760.91251555872,29760.91251555872,11599
1786437000,29733,29755,29717.5,29754,,,29747.740965046294,29759.530012446976,29759.530012446976,10731
1786437900,29753,29763.75,29742,29749,,,29748.370482523147,29757.42400995758,29757.42400995758,6615
1786438800,29748,29756.25,29718.5,29732.75,,,29740.560241261574,29752.489207966064,29752.489207966064,10333
1786439700,29732.5,29765.75,29731.25,29759.25,,,29749.905120630785,29753.84136637285,29753.84136637285,8820
1786440600,29759,29784.25,29755,29768,,,29758.952560315392,29756.67309309828,29756.67309309828,8577
1786441500,29768,29781.25,29764.25,29769.5,,,29764.226280157694,29759.238474478625,29759.238474478625,4028
1786442400,29769.5,29774.75,29751.25,29755.75,,,29759.988140078847,29758.5407795829,29758.5407795829,6010
1786443300,29756,29833.25,29749.5,29821.5,,,29790.74407003942,29771.132623666323,29771.132623666323,14533
1786444200,29822,29823.75,29801.75,29815,,,29802.87203501971,29779.906098933057,29779.906098933057,6414
1786445100,29814.25,29828,29811,29817.75,,,29810.311017509855,29787.474879146444,29787.474879146444,4904
1786446000,29817.25,29887,29817.25,29872.25,,,29841.280508754928,29804.429903317156,29804.429903317156,25870
1786446900,29871.25,29873.5,29828.5,29834.5,,,29837.890254377464,29810.443922653725,29810.443922653725,10510
1786447800,29834,29836.75,29810.5,29825,,,29831.44512718873,29813.35513812298,29813.35513812298,10859
1786448700,29824.75,29835.5,29812,29832.5,,,29831.972563594365,29817.184110498383,29817.184110498383,6531
1786449600,29832,29864.75,29819,29861.75,,,29846.86128179718,29826.097288398705,29826.097288398705,10211
1786450500,29862,29871.5,29820.5,29829,,,29837.93064089859,29826.677830718963,29826.677830718963,17008
1786451400,29829.25,29857.5,29819.75,29846.25,,,29842.090320449293,29830.59226457517,29830.59226457517,11355
1786452300,29846.25,29853.75,29827.75,29832.25,,,29837.170160224647,29830.923811660137,29830.923811660137,8869
1786453200,29833,29852,29820.25,29828,,,29832.585080112323,29830.33904932811,29830.33904932811,14173
1786454100,29828,29846,29813,29839.75,,,29836.16754005616,29832.221239462488,29832.221239462488,21161
1786455000,29839.25,29842.75,29678.75,29723.5,,,29779.833770028083,29810.47699156999,29810.47699156999,199796
1786455900,29723.25,29735,29636,29732.5,,,29756.16688501404,29794.881593255992,29794.881593255992,148449
1786456800,29733,29793,29718.25,29762.25,,,29759.20844250702,29788.355274604794,29788.355274604794,112485
1786457700,29762.25,29791,29736.75,29777.75,,,29768.47922125351,29786.234219683836,29786.234219683836,106925
1786458600,29777.25,29785,29723.25,29742.25,,,29755.364610626755,29777.437375747068,29777.437375747068,85002
1786459500,29742.25,29805,29739.75,29776.25,,,29765.807305313378,29777.199900597654,29777.199900597654,77769
1786460400,29777.25,29793,29703.25,29712,,,29738.90365265669,29764.159920478123,29764.159920478123,77708
1786461300,29711.75,29735.5,29697.25,29703,,,29720.951826328346,29751.927936382497,29751.927936382497,62043
1786462200,29702.75,29719.5,29664,29693.5,,,29707.225913164173,29740.242349105996,29740.242349105996,67657
1786463100,29693.25,29693.75,29658.25,29663,,,29685.11295658209,29724.793879284796,29724.793879284796,43143
1786464000,29663,29682,29647,29652.5,,,29668.806478291044,29710.33510342784,29710.33510342784,44402
1786464900,29652.5,29669.75,29622,29646,,,29657.403239145522,29697.46808274227,29697.46808274227,48228
1786465800,29646.25,29665.5,29631.5,29636.75,,,29647.076619572763,29685.324466193815,29685.324466193815,35851
1786466700,29636.75,29643.25,29616,29625.75,,,29636.41330978638,29673.409572955054,29673.409572955054,37661
1786467600,29626.5,29634.75,29577.25,29578.25,,,29607.33165489319,29654.377658364043,29654.377658364043,43492
1786468500,29578.25,29618.5,29573,29606.5,,,29606.915827446595,29644.802126691233,29644.802126691233,44431
1786469400,29606.5,29638.25,29599,29634.75,,,29620.832913723298,29642.791701352988,29642.791701352988,34161
1786470300,29634.25,29641,29622.5,29629,,,29624.916456861647,29640.03336108239,29640.03336108239,23462
1786471200,29629,29635.75,29601.25,29607.75,,,29616.333228430824,29633.576688865913,29633.576688865913,32386
1786472100,29607.75,29614.25,29533.5,29544.25,,,29580.291614215414,29615.71135109273,29615.71135109273,43998
1786473000,29544.75,29576.75,29540.75,29548.5,,,29564.395807107707,29602.269080874183,29602.269080874183,36610
1786473900,29548.5,29599.5,29548.25,29582.5,,,29573.447903553853,29598.315264699348,29598.315264699348,33312
1786474800,29582.5,29614.75,29571.5,29607.75,,,29590.598951776927,29600.20221175948,29600.20221175948,36503
1786475700,29607.75,29627.25,29601.75,29624.25,,,29607.424475888463,29605.01176940758,29605.01176940758,24315
1786476600,29624.5,29660.25,29620,29639.75,,,29623.58723794423,29611.959415526064,29611.959415526064,37932
1786477500,29640,29650,29606.75,29635.5,,,29629.543618972115,29616.66753242085,29616.66753242085,55658
1786478400,29635.75,29652,29615,29640.25,,,29634.896809486057,29621.38402593668,29621.38402593668,24716
1786479300,29640.5,29677,29639.25,29674.5,,,29654.69840474303,29632.007220749343,29632.007220749343,9879
1786480200,29674.25,29677.5,29665,29670.75,,,29662.724202371515,29639.755776599475,29639.755776599475,5527
1786481100,29670.5,29671.5,29643.5,29647.25,,,29654.987101185758,29641.25462127958,29641.25462127958,4719
1786485600,29663,29664,29628.5,29658.75,,,29656.86855059288,29644.75369702366,29644.75369702366,8338
1786486500,29659,29661.5,29650.25,29654.25,,,29655.55927529644,29646.652957618928,29646.652957618928,3428
1786487400,29654,29667.25,29636.75,29639,,,29647.279637648222,29645.122366095144,29645.122366095144,5785
1786488300,29639.25,29654,29633.75,29649.75,,,29648.51481882411,29646.047892876115,29646.047892876115,4526
1786489200,29649.75,29655,29638,29643,,,29645.757409412057,29645.438314300893,29645.438314300893,4090
1786490100,29642.75,29654.75,29640.5,29652.5,,,29649.12870470603,29646.850651440713,29646.850651440713,2648
1786491000,29652.25,29653,29636,29640.5,,,29644.814352353016,29645.58052115257,29645.58052115257,3756
1786491900,29641.25,29665.25,29634,29662.5,,,29653.657176176508,29648.964416922056,29648.964416922056,7393
1786492800,29662,29671.5,29625,29650,,,29651.828588088254,29649.171533537643,29649.171533537643,20385
1786493700,29649.75,29676,29638.25,29664.75,,,29658.289294044127,29652.287226830114,29652.287226830114,13308
1786494600,29665.25,29681.5,29652.5,29661.5,,,29659.89464702206,29654.129781464093,29654.129781464093,11156
1786495500,29661,29672,29655.5,29667.5,,,29663.69732351103,29656.803825171275,29656.803825171275,7064
1786496400,29666.25,29681,29659.75,29674,,,29668.848661755517,29660.24306013702,29660.24306013702,9928
1786497300,29674,29675.5,29639,29663,,,29665.92433087776,29660.794448109616,29660.794448109616,12103
1786498200,29663,29678.75,29645.25,29678.25,,,29672.08716543888,29664.285558487692,29664.285558487692,9504
1786499100,29677.25,29684.75,29646,29658.5,,,29665.293582719438,29663.128446790153,29663.128446790153,11097
1786500000,29658.5,29671,29649.5,29657.75,,,29661.52179135972,29662.052757432124,29662.052757432124,7015
1786500900,29657.75,29678.5,29654,29677,,,29669.260895679858,29665.042205945698,29665.042205945698,5265
1786501800,29677.25,29694.5,29675.25,29688,,,29678.63044783993,29669.63376475656,29669.63376475656,7145
1786502700,29688,29703.75,29687.75,29702.25,,,29690.440223919963,29676.157011805248,29676.157011805248,5383
1786503600,29702.25,29710.5,29695,29706,,,29698.22011195998,29682.1256094442,29682.1256094442,6243
1786504500,29705.5,29708.5,29694,29702.75,,,29700.48505597999,29686.25048755536,29686.25048755536,4016
1786505400,29702.5,29705,29688.5,29691.75,,,29696.117527989994,29687.35039004429,29687.35039004429,4909
1786506300,29692.25,29701.25,29684,29694.5,,,29695.308763994995,29688.78031203543,29688.78031203543,5490
1786507200,29694.5,29704,29689,29697,,,29696.154381997498,29690.424249628344,29690.424249628344,3767
1786508100,29697,29702.75,29689.75,29697.5,,,29696.82719099875,29691.839399702676,29691.839399702676,2537
1786509000,29697.5,29699.5,29683,29697.25,,,29697.038595499376,29692.92151976214,29692.92151976214,4608
1786509900,29696.75,29716.75,29691.5,29713.5,,,29705.269297749688,29697.037215809713,29697.037215809713,4919
1786510800,29714,29714.5,29684.75,29684.75,,,29695.009648874846,29694.57977264777,29694.57977264777,5302
1786511700,29684.5,29691.25,29668,29688.25,,,29691.629824437423,29693.313818118215,29693.313818118215,7345
1786512600,29688.75,29708.75,29686.5,29700,,,29695.81491221871,29694.65105449457,29694.65105449457,5180
1786513500,29699.5,29718.5,29697,29715.5,,,29705.657456109355,29698.820843595655,29698.820843595655,4203
1786514400,29715,29724.5,29707,29713.75,,,29709.70372805468,29701.806674876523,29701.806674876523,5715
1786515300,29713.25,29721,29697.75,29709.75,,,29709.72686402734,29703.395339901217,29703.395339901217,5669
1786516200,29709.5,29730.5,29705.25,29718.5,,,29714.11343201367,29706.416271920974,29706.416271920974,5805
1786517100,29718.5,29737.5,29717.75,29736.25,,,29725.181716006835,29712.38301753678,29712.38301753678,5162
1786518000,29736.5,29754.75,29735,29741,,,29733.090858003416,29718.106414029426,29718.106414029426,9610
1786518900,29741,29748.25,29728,29738.75,,,29735.920429001708,29722.23513122354,29722.23513122354,4441
1786519800,29738,29744.25,29729.75,29741,,,29738.460214500854,29725.98810497883,29725.98810497883,3754
1786520700,29741,29751,29730.25,29750.75,,,29744.605107250427,29730.940483983064,29730.940483983064,3533
1786521600,29751.25,29781.25,29748,29771,,,29757.802553625213,29738.95238718645,29738.95238718645,10037
1786522500,29771.5,29792.75,29763.5,29785.75,,,29771.776276812605,29748.31190974916,29748.31190974916,6534
1786523400,29785.5,29787,29762.5,29774,,,29772.888138406302,29753.44952779933,29753.44952779933,5137
1786524300,29773.5,29799.5,29771,29793.5,,,29783.19406920315,29761.459622239465,29761.459622239465,4920
1786525200,29794,29812,29793,29808,,,29795.597034601575,29770.767697791573,29770.767697791573,5772
1786526100,29808.25,29849,29804.25,29823.5,,,29809.548517300787,29781.314158233257,29781.314158233257,11679
1786527000,29823.5,29839,29822.75,29829,,,29819.274258650395,29790.851326586606,29790.851326586606,5149
1786527900,29830,29834.75,29802.5,29815.75,,,29817.512129325198,29795.831061269284,29795.831061269284,8150
1786528800,29815.75,29842.5,29814.5,29838.25,,,29827.8810646626,29804.314849015427,29804.314849015427,5389
1786529700,29838.25,29845.25,29833.5,29839,,,29833.4405323313,29811.25187921234,29811.25187921234,3865
1786530600,29839.25,29844,29832.25,29841.25,,,29837.34526616565,29817.251503369873,29817.251503369873,3643
1786531500,29840.75,29841.5,29782.25,29815.5,,,29826.422633082824,29816.9012026959,29816.9012026959,10820
1786532400,29815.25,29837.75,29813.75,29821.25,,,29823.836316541412,29817.77096215672,29817.77096215672,7279
1786533300,29821.25,29822,29805.5,29810.5,,,29817.168158270706,29816.316769725374,29816.316769725374,6072
1786534200,29810,29832,29806,29825.5,,,29821.334079135355,29818.1534157803,29818.1534157803,6361
1786535100,29825.5,29847.75,29819,29845.5,,,29833.417039567677,29823.62273262424,29823.62273262424,5687
1786536000,29846,29858,29829,29829.5,,,29831.45851978384,29824.798186099393,29824.798186099393,9266
1786536900,29829.5,29917.5,29820.75,29909.5,,,29870.47925989192,29841.738548879515,29841.738548879515,15913
1786537800,29904.25,29950,29745,29917.5,,,29893.989629945958,29856.890839103613,29856.890839103613,50987
1786538700,29917,29922.25,29900,29919.75,,,29906.86981497298,29869.46267128289,29869.46267128289,18874
1786539600,29919.25,29941.5,29916.25,29940,,,29923.434907486488,29883.570137026312,29883.570137026312,21069
1786540500,29939,29992.25,29935.75,29991.75,,,29957.592453743244,29905.20610962105,29905.20610962105,33005
1786541400,29991.25,30001.5,29853.25,29899.75,,,29928.671226871622,29904.11488769684,29904.11488769684,182647
1786542300,29900,29970,29860,29907.25,,,29917.96061343581,29904.74191015747,29904.74191015747,155311
1786543200,29907.5,29937,29848.25,29893.5,,,29905.730306717905,29902.493528125975,29902.493528125975,118708
1786544100,29893,29946.25,29864.25,29916.5,,,29911.11515335895,29905.29482250078,29905.29482250078,92939
1786545000,29916.25,29928.75,29835.75,29924.75,,,29917.932576679475,29909.185858000623,29909.185858000623,95804
1786545900,29924.5,29931.75,29848.5,29867.25,,,29892.59128833974,29900.7986864005,29900.7986864005,79022
1786546800,29867.5,29891.25,29838.75,29879.5,,,29886.04564416987,29896.5389491204,29896.5389491204,68771
1786547700,29880.25,29887.5,29843.5,29874.5,,,29880.272822084935,29892.13115929632,29892.13115929632,48800
1786548600,29874.5,29880,29818.75,29828.5,,,29854.38641104247,29879.404927437055,29879.404927437055,60713
1786549500,29828.5,29854,29819,29831.75,,,29843.068205521235,29869.873941949645,29869.873941949645,36268
1786550400,29832.25,29878.25,29829,29873.25,,,29858.15910276062,29870.549153559718,29870.549153559718,39180
1786551300,29873.5,29888,29858,29873.5,,,29865.82955138031,29871.139322847775,29871.139322847775,30343
1786552200,29873.5,29894.75,29850.75,29885,,,29875.414775690155,29873.91145827822,29873.91145827822,39184
1786553100,29885.25,29917.5,29879.25,29905.5,,,29890.457387845076,29880.229166622576,29880.229166622576,30483
1786554000,29905.75,29924.5,29896.75,29911.25,,,29900.853693922538,29886.43333329806,29886.43333329806,27589
1786554900,29911,29920,29888.25,29910,,,29905.42684696127,29891.146666638448,29891.146666638448,29154
1786555800,29909.75,29922.25,29900.75,29915.25,,,29910.338423480636,29895.967333310757,29895.967333310757,21214
1786556700,29915.5,29924,29901.5,29909.75,,,29910.044211740318,29898.723866648605,29898.723866648605,20302
1786557600,29910.25,29918.75,29891,29907.5,,,29908.772105870157,29900.479093318885,29900.479093318885,24373
1786558500,29907,29914,29889.75,29894.25,,,29901.51105293508,29899.233274655107,29899.233274655107,21923
1786559400,29894.25,29928.75,29893.5,29919,,,29910.25552646754,29903.186619724085,29903.186619724085,21815
1786560300,29919.5,29923.25,29884.75,29890.25,,,29900.25276323377,29900.59929577927,29900.59929577927,27908
1786561200,29890.25,29905,29877.5,29884.25,,,29892.251381616887,29897.329436623415,29897.329436623415,26489
1786562100,29884.25,29898.5,29856,29867.5,,,29879.875690808443,29891.36354929873,29891.36354929873,32703
1786563000,29867.25,29868.25,29831.75,29849.75,,,29864.812845404223,29883.040839438985,29883.040839438985,37583
1786563900,29849,29870,29825.5,29853,,,29858.90642270211,29877.032671551187,29877.032671551187,61947
1786564800,29853,29906,29831.25,29847,,,29852.953211351058,29871.02613724095,29871.02613724095,34913
1786565700,29846.75,29851.5,29814,29819.5,,,29836.22660567553,29860.720909792763,29860.720909792763,11625
1786566600,29819.75,29823.5,29809.5,29820.5,,,29828.363302837766,29852.67672783421,29852.67672783421,7642
1786567500,29820.75,29823,29802,29807.25,,,29817.806651418883,29843.59138226737,29843.59138226737,5028
1786572000,29820.25,29832.75,29800.5,29805.5,,,29811.65332570944,29835.973105813893,29835.973105813893,8812
1786572900,29805.25,29809,29784,29793.75,,,29802.70166285472,29827.528484651113,29827.528484651113,7799
1786573800,29793.75,29796,29780.5,29792.25,,,29797.47583142736,29820.47278772089,29820.47278772089,6539
1786574700,29792.25,29804,29788.25,29797.25,,,29797.362915713682,29815.82823017671,29815.82823017671,4320
1786575600,29797.75,29817.25,29796.25,29809.25,,,29803.30645785684,29814.51258414137,29814.51258414137,5978
1786576500,29809.25,29812.75,29801.75,29805.5,,,29804.403228928422,29812.710067313095,29812.710067313095,3808
1786577400,29805.25,29816.25,29792.5,29811,,,29807.70161446421,29812.368053850478,29812.368053850478,5814
1786578300,29810.75,29812.75,29793,29805.25,,,29806.475807232106,29810.94444308038,29810.94444308038,6500
1786579200,29805,29864.25,29796.5,29847,,,29826.737903616053,29818.155554464305,29818.155554464305,18972
1786580100,29847.75,29866.5,29838,29838.75,,,29832.74395180803,29822.274443571445,29822.274443571445,11628
1786581000,29839.75,29852.75,29826.75,29841.75,,,29837.246975904014,29826.169554857155,29826.169554857155,11539
1786581900,29841.5,29850,29829,29845.75,,,29841.498487952005,29830.085643885723,29830.085643885723,9025
1786582800,29845.25,29852.25,29821.25,29830.5,,,29835.999243976003,29830.168515108577,29830.168515108577,12473
