time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1785433320,28169.75,28198.25,28166.75,28174,,4873,2474.7,1,0,0,0,0
1785433380,28173.75,28198.5,28173,28186.25,,3637,2564.35,1,0,0,0,0
1785433440,28186.25,28192,28181.5,28188.25,28156.649621689143,1899,2587.1,1,1,0,0,0
1785433500,28188.25,28193.5,28184,28186.5,,2023,2604.3,1,0,0,0,0
1785433560,28186.75,28202.5,28184.75,28197,,2450,2635.75,1,0,0,0,0
1785433620,28196.75,28200.75,28192.25,28195.75,,1735,2645.8,1,0,0,0,0
1785433680,28196,28201.5,28193.25,28199.25,,1285,2539.65,1,0,0,0,0
1785433740,28199.25,28199.5,28183,28183.25,,2058,2549.8,1,0,0,0,0
1785433800,28183.25,28193.25,28179.75,28192.5,,2321,2521.1,1,0,0,0,0
1785433860,28193,28207.5,28190.25,28200,,2997,2590.1,1,0,0,0,0
1785433920,28200.25,28201.75,28176.25,28186.75,,3881,2715.5,1,0,0,0,0
1785433980,28186.75,28188,28174,28175.25,,2104,2683.9,1,0,0,0,0
1785434040,28175.25,28185,28174,28175.5,,1571,2661.95,1,0,0,0,0
1785434100,28175.5,28180,28165.5,28179.5,,2783,2681.1,1,0,0,0,0
1785434160,28179,28185,28173.25,28180,,1794,2664.15,1,0,0,0,0
1785434220,28179.5,28188.5,28176.75,28185.25,,1620,2573.3,1,0,0,0,0
1785434280,28185.25,28186.5,28172.25,28178.25,,1875,2415.75,1,0,0,0,0
1785434340,28178.5,28186.75,28174.5,28177.25,28163.516414459427,1336,2380.5,1,0,0,0,0
1785434400,28177.75,28196.5,28177.75,28191.25,,2804,2376.2,1,0,0,0,0
1785434460,28191.5,28201.5,28191.25,28198,,2062,2355.4,1,0,0,0,0
1785434520,28198.25,28198.5,28189,28193.5,,1473,2185.4,1,0,0,0,0
1785434580,28193.25,28196,28179.25,28182.25,,1741,2090.6,1,0,0,0,0
1785434640,28182.75,28185,28168,28169.5,,2361,2113.7,1,0,0,0,0
1785434700,28169.25,28185.75,28167.5,28178.5,,2343,2129.7,1,0,0,0,0
1785434760,28178.5,28194.5,28178.5,28193.75,,2025,2108.45,1,0,0,0,0
1785434820,28193.75,28195,28185.25,28185.25,,1501,2096.75,1,0,0,0,0
1785434880,28185.5,28193,28177,28192,,2174,2141.2,1,0,0,0,0
1785434940,28192.5,28196.25,28186.75,28192.5,,1528,2114.7,1,0,0,0,0
1785435000,28191.5,28195.25,28183.25,28191.25,,1564,2076.85,1,0,0,0,0
1785435060,28190.5,28196.25,28185,28196.25,,1064,1980.2,1,0,0,0,0
1785435120,28196.5,28197.5,28182.5,28195,,1570,1864.65,1,0,0,0,0
1785435180,28194.75,28196.25,28186.5,28195.25,,1063,1812.6,1,0,0,0,0
1785435240,28195,28205.5,28192.25,28200.25,28175.760942972953,2268,1847.45,1,0,0,0,0
1785435300,28200.5,28203.75,28183.25,28187,,2480,1832.3,1,0,0,0,0
1785435360,28186.5,28192.25,28180.75,28182.75,,1672,1826.2,1,0,0,0,0
1785435420,28183,28183.25,28170.75,28177.75,,2320,1861.2,1,0,0,0,0
1785435480,28177.75,28185,28175,28177,,1723,1853.6,1,0,0,0,0
1785435540,28177,28177.5,28160,28168,,2611,1917.35,1,0,0,0,0
1785435600,28167.75,28176.25,28162.25,28172.75,,2016,1877.95,1,0,0,0,0
1785435660,28172.75,28185,28170.25,28182.75,,1963,1873,1,0,0,0,0
1785435720,28183,28191.25,28176.5,28189.5,,2451,1921.9,1,0,0,0,0
1785435780,28189.25,28192.75,28182,28185.75,,1550,1912.35,1,0,0,0,0
1785435840,28185.5,28190,28183.25,28184.25,,825,1835.55,1,0,0,0,0
1785435900,28185,28189.25,28180,28181.5,,1090,1772.9,1,0,0,0,0
1785435960,28181.5,28185.25,28174.25,28182.5,,1422,1742.75,1,0,0,0,0
1785436020,28182.75,28191.25,28179.25,28180.75,,1154,1725.4,1,0,0,0,0
1785436080,28180.25,28187.5,28173.5,28182.5,,1151,1674.25,1,0,0,0,0
1785436140,28182.5,28188,28179.25,28182.5,28178.007295315303,892,1642.45,1,0,0,0,0
1785436200,28183.5,28198.25,28179.25,28197,,2180,1673.25,1,0,0,0,0
1785436260,28197,28199.25,28175.25,28182,,2559,1748,1,0,0,0,0
1785436320,28181.75,28184.5,28171.25,28177.5,,2054,1772.2,1,0,0,0,0
1785436380,28177.75,28186,28177.25,28178.75,,1237,1780.9,1,0,0,0,0
1785436440,28178.5,28180.25,28170.25,28174.75,,1690,1752,-1,0,0,0,0
1785436500,28174.5,28176.25,28164,28170.75,,2143,1735.15,-1,0,0,0,0
1785436560,28170.75,28172.75,28162,28166.5,,1409,1722,-1,0,1,0,0
1785436620,28167.25,28170.25,28156.75,28162.75,,2320,1722,-1,0,0,0,0
1785436680,28162.75,28176.25,28156.5,28158,,2200,1745.85,-1,0,0,0,0
1785436740,28157.75,28160.25,28147.75,28158,,3695,1800.05,-1,0,0,0,0
1785436800,28158.25,28170.75,28154.25,28169.25,,2750,1836.75,-1,0,0,0,0
1785436860,28170,28170.25,28153.25,28154.25,,1971,1837.15,-1,0,0,0,0
1785436920,28154.25,28165.5,28150.5,28153.25,,2147,1821.95,-1,0,0,0,0
1785436980,28153.5,28163,28153,28160.5,,1324,1810.65,-1,0,0,0,0
1785437040,28160.5,28170.5,28154.75,28167.25,28174.421530210202,1759,1857.35,-1,0,0,0,0
1785437100,28167,28174.25,28166,28171.75,,1826,1894.15,-1,0,0,0,0
1785437160,28172.5,28187.25,28169.75,28183.5,,2522,1949.15,1,0,0,0,0
1785437220,28183.5,28189.75,28180.75,28183.5,,1885,1985.7,1,0,0,0,0
1785437280,28183.25,28187.25,28175.5,28176.75,,2031,2029.7,-1,0,0,0,0
1785437340,28176.25,28180,28173,28179,,1166,2043.4,1,0,0,0,0
1785437400,28178.5,28186.25,28172.5,28173.5,,1805,2024.65,-1,0,0,0,0
1785437460,28174,28176.75,28164.25,28169.25,,1878,1990.6,-1,0,1,0,0
1785437520,28169.5,28177.5,28166.25,28169,,1231,1949.45,-1,0,0,0,0
1785437580,28169,28175.5,28164,28168,,1442,1959.7,-1,0,0,0,0
1785437640,28167.75,28173,28162.75,28164.25,,966,1923.5,-1,0,0,0,0
1785437700,28164,28170.5,28162.25,28162.75,,1184,1875.55,-1,0,0,0,0
1785437760,28162.5,28168.75,28154.5,28167.5,,1937,1901.95,-1,0,0,0,0
1785437820,28168,28172.25,28160.75,28166.25,,1237,1847.8,-1,0,0,0,0
1785437880,28166.25,28173,28162.25,28169.5,,1120,1793.8,-1,0,0,0,0
1785437940,28169.75,28186.5,28169.25,28181.25,28176.6976868068,2634,1740.75,1,0,0,0,1
1785438000,28181,28195.75,28180,28195,,3560,1781.25,1,0,0,0,0
1785438060,28195.5,28200.75,28190,28195,,2403,1802.85,1,0,0,0,0
1785438120,28194.5,28212,28194,28201.75,,3813,1886.15,1,1,0,0,0
1785438180,28201,28202.75,28192.5,28192.5,,1680,1903.95,1,0,0,0,0
1785438240,28192.75,28202.5,28190.75,28199,,1630,1897.5,1,0,0,0,0
1785438300,28199.25,28204.25,28195,28200.25,,1389,1875.65,1,0,0,0,0
1785438360,28200.5,28220,28197,28219,,2901,1894.6,1,0,0,0,0
1785438420,28219.75,28238.75,28219.25,28235.5,,4865,2043.6,1,0,0,0,0
1785438480,28235.25,28243.5,28233.25,28242.75,,2923,2088.2,1,0,0,0,0
1785438540,28242.75,28255.5,28241.75,28254,,4849,2272.35,1,0,0,0,0
1785438600,28254,28280.75,28252.5,28277.25,,7027,2533.45,1,0,0,0,0
1785438660,28277,28285.75,28272.5,28273,,3687,2623.9,1,0,0,0,0
1785438720,28273,28295.75,28272.75,28291,,3664,2745.55,1,1,0,1,0
1785438780,28291,28293.5,28279.5,28282.75,,2588,2802.85,1,0,0,0,0
1785438840,28282.75,28284.5,28274,28274.5,28209.298457871202,2257,2867.4,1,0,0,0,0
1785438900,28273.75,28281,28262,28265.25,,3669,2991.65,1,0,0,0,0
1785438960,28264.75,28287.5,28263.5,28287.25,,2747,3032.15,1,0,0,0,0
1785439020,28287.5,28292.5,28282.75,28285.5,,1986,3069.6,1,0,0,0,0
