time,open,high,low,close,TheStrat Label 1,TheStrat Label 2,TheStrat Label 3,2-1-2 BLR,2-1-2 BLC,3-1-2 BLR,3-2-2 BLR,Rev Strat 1-2-2 BLR,2-2 BLR,2-1-2 BRR,2-1-2 BRC,3-1-2 BRR,3-2-2 BRR,Rev Strat 1-2-2 BRR,2-2 BRR,Double Inside,PMG BLR,PMG BRR,Volume,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status,TFC Value,TFC Status
1568862000,7861.6,7863.9,7846.1,7850.9,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900,2.3451961934558683,2.3451961934558683,-0.4804279484839335,-0.4804279484839335,-0.6252927104034093,-0.6252927104034093,-0.13610460974866093,-0.13610460974866093
1568865600,7850.9,7857.8,7850.9,7853.1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5266,2.3738756355103687,2.3738756355103687,-0.4525403103133533,-0.4525403103133533,-0.5974456666202526,-0.5974456666202526,0.028022264963261892,0.028022264963261892
1568869200,7853.1,7861.1,7849.1,7861.1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337,2.4781645157085173,2.4781645157085173,-0.35113071696582265,-0.35113071696582265,-0.4961836892269891,-0.4961836892269891,0.10187059887178311,0.10187059887178311
1568872800,7861.1,7864.1,7852.4,7856.4,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6695,2.416894798592095,2.416894798592095,-0.41070885305750615,-0.41070885305750615,-0.5556751009455406,-0.5556751009455406,-0.05978807037184017,-0.05978807037184017
1568876400,7856.4,7878.3,7828.3,7871.7,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33903,2.6163472819710574,2.6163472819710574,-0.21676300578035143,-0.21676300578035143,-0.36201156918092176,-0.36201156918092176,0.19474568504658854,0.19474568504658854
1568880000,7871.7,7880.1,7865.3,7873.2,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16873,2.6359014470082105,2.6359014470082105,-0.1977487070276894,-0.1977487070276894,-0.34302494841968484,-0.34302494841968484,0.01905560425321087,0.01905560425321087
1568883600,7873.2,7879.2,7859.8,7862.4,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13953,2.4951114587407073,2.4951114587407073,-0.33465165804685815,-0.33465165804685815,-0.47972861790059296,-0.47972861790059296,-0.13717421124828763,-0.13717421124828763
1568887200,7862.4,7870.4,7859.2,7859.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8074,2.4612175726763157,2.4612175726763157,-0.36760977588479865,-0.36760977588479865,-0.5126387605533967,-0.5126387605533967,-0.03306878306877613,-0.03306878306877613
1568890800,7859.8,7880.6,7856.4,7875.6,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9369,2.667188111067662,2.667188111067662,-0.1673258290234233,-0.1673258290234233,-0.31264635520169887,-0.31264635520169887,0.20102292679203262,0.20102292679203262
1568894400,7875.6,7913.1,7873.9,7908.1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16875,3.090861686872642,3.090861686872642,0.24465064395092004,0.24465064395092004,0.09873042795843424,0.09873042795843424,0.4126669714053532,0.4126669714053532
1568898000,7908.1,7939.6,7899.6,7929.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65365,3.371138052405167,3.371138052405167,0.5171889260724087,0.5171889260724087,0.37087199220283,0.37087199220283,0.2718731427270773,0.2718731427270773
1568901600,7929.6,7949.6,7929.4,7937.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50439,3.478034154608267,3.478034154608267,0.6211337592536254,0.6211337592536254,0.4746655190309228,0.4746655190309228,0.10341000807102271,0.10341000807102271
1568905200,7937.8,7944.4,7922.6,7926.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32514,3.334636944335813,3.334636944335813,0.48169556840077066,0.48169556840077066,0.3354303001151855,0.3354303001151855,-0.13857743959283428,-0.13857743959283428
1568908800,7926.8,7932.9,7897.2,7909,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29740,3.1025941858949286,3.1025941858949286,0.2560592232025127,0.2560592232025127,0.11012240041517181,0.11012240041517181,-0.2245546752788033,-0.2245546752788033
1568912400,7909,7913,7884.2,7906.6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49058,3.071307521835489,3.071307521835489,0.22563634519825806,0.22563634519825806,0.07974380719719734,0.07974380719719734,-0.030345176381333116,-0.030345176381333116
1568916000,7906.6,7914.2,7898.8,7906.4,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28507,3.068700299830526,3.068700299830526,0.22310110536456054,0.22310110536456054,0.07721225776235655,0.07721225776235655,-0.0025295322894888774,-0.0025295322894888774
1568919600,7906.4,7913.6,7889.8,7899.8,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52150,2.98266197366706,2.98266197366706,0.13943819085285467,0.13943819085285467,-0.006328873587078971,-0.006328873587078971,-0.08347667712232439,-0.08347667712232439
1568923200,7899.8,7900.9,7890.8,7895.1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7513,2.92139225655065,2.92139225655065,0.07986005476118271,0.07986005476118271,-0.06582028530561901,-0.06582028530561901,-0.059495177093088665,-0.059495177093088665
1568930400,7895.1,7904.5,7890.6,7903,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3.0243775257463175,3.0243775257463175,0.18000202819186464,0.18000202819186464,0.10006206381172672,0.10006206381172672,0.10006206381172672,0.10006206381172672
