time,open,high,low,close,MA,EMA,EMA,Volume,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle,Plot,MFI Bar TOP Line,MFI Bar BOTTOM Line,WT Wave 1,WT Wave 2,VWAP,RSI+MFI Area,WT Bearish Divergence,WT Bullish Divergence,WT 2nd Bearish Divergence,WT 2nd Bullish Divergence,RSI,RSI Bearish Divergence,RSI Bullish Divergence,Stoch K,Stoch D,Stoch Bearish Divergence,Stoch Bullish Divergence,Schaff Trend Cycle 1,Schaff Trend Cycle 2,Over Bought Level 2,Over Bought Level 3,Over Sold Level 2,Sommi bearish flag,Sommi bullish flag,Sommi bearish diamond,Sommi bullish diamond,Buy and sell circle,Buy circle,Sell circle,Divergence buy circle,Divergence sell circle,Gold  buy gold circle
1586736000,6901,6901,6557,6834.5,,,6935.512388378389,23116.247,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1586822400,6834.5,6967,6752.5,6864.5,,6760.738095238095,6919.731857627636,14309.583,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1586908800,6864.5,6924.5,6603,6617.5,,6747.7164502164505,6852.5692225992725,14598.789,0,-95,-99,,,,,,,,,,,,,,,2.804500027971137,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,2.804500027971137,,,60,100,-60,,,,,,,,,,
1586995200,6617.5,7188,6465.5,7099.5,,6779.696772924046,6907.442728688323,33866.452,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587081600,7099.5,7138.5,6982,7022,,6801.72433902186,6932.899900090918,10038.558,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587168000,7022,7289,7013.5,7240,,6841.567580928963,7001.144366737381,9693.835,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587254400,7240,7255,7047,7118.5,,6866.743255389966,7027.223396351296,8777.442,0,-95,-99,,,,,,,,,,,,,,60.21711774763271,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,60.21711774763271,,,,60,100,-60,,,,,,,,,,
1587340800,7118.5,7211,6750,6827.5,,6863.175686718151,6982.840419384342,19621.635,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587427200,6827.5,6937,6759.5,6837.5,,6860.841533380138,6950.542548410043,11307.232,0,-95,-99,-1.4982581150794438,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,-1.4982581150794438,,,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587513600,6837.5,7159.5,6815.5,7123,,6884.67412125467,6988.866426541144,10919.75,0,-95,-99,4.075948229500017,,,,,,,,,,,,,,38.789452023123886,,,60,100,-60,,,,,,,,,,,0,-95,-99,4.075948229500017,,,,,,,,,,,,,,38.789452023123886,,,60,100,-60,,,,,,,,,,
1587600000,7123,7743.5,7015,7483.5,,6939.112837504245,7098.78499842089,34335.355,0,-95,-99,25.78872475205846,9.455471622159678,16.333253129898782,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,25.78872475205846,9.455471622159678,16.333253129898782,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587686400,7483.5,7608.5,7400,7499,,6990.011670458405,7187.72166543847,8723.038,0,-95,-99,39.90976977940273,23.258147586987068,16.65162219241566,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,39.90976977940273,23.258147586987068,16.65162219241566,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587772800,7499,7702.5,7437,7535,,7039.556064053096,7264.894628674366,16046.689,0,-95,-99,48.63923518292895,38.112576571463386,10.526658611465564,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,48.63923518292895,38.112576571463386,10.526658611465564,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587859200,7535,7698.5,7496,7691.5,,7098.823694593723,7359.695822302285,9844.165,0,-95,-99,54.52151566720744,47.690173543179704,6.831342124027735,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,54.52151566720744,47.690173543179704,6.831342124027735,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1587945600,7691.5,7791.5,7624,7772.5,,7160.066995085203,7451.430084012888,8929.64,0,-95,-99,59.23516884124158,54.13197323045932,5.103195610782258,,,,,,,,,,,100,,,,60,100,-60,,,,,,,,,,,0,-95,-99,59.23516884124158,54.13197323045932,5.103195610782258,,,,,,,,,,,100,,,,60,100,-60,,,,,,,,,,
1588032000,7772.5,7778,7663,7743,,7213.060904622912,7516.2233986766905,5082.865,0,-95,-99,60.52445006214342,58.09371152353081,2.4307385386126157,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,60.52445006214342,58.09371152353081,2.4307385386126157,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1588118400,7743,8951.5,7709.5,8778,,7355.328095111739,7796.618198970759,45617.393,0,-95,-99,73.5921391639823,64.45058602245577,9.14155314152653,,,,,,,76.18169484341908,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,73.5921391639823,64.45058602245577,9.14155314152653,,,,,,,76.18169484341908,,,,,,,,60,100,-60,,,,,,,,,,
1588204800,8778,9458,8402.5,8625,,7470.752813737944,7980.703043643924,52274.816,0,-95,-99,81.95962185199387,72.02540369270653,9.93421815928734,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,81.95962185199387,72.02540369270653,9.93421815928734,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1588291200,8625,9060.5,8619,8820.5,,7593.457103398131,8167.3245895008295,14867.967,0,-95,-99,83.63074963484075,79.72750355027232,3.903246084568437,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,83.63074963484075,79.72750355027232,3.903246084568437,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1588377600,8820.5,9010,8757,8972.5,,7718.824639452846,8346.252458500645,11679.001,0,-95,-99,82.84495510856769,82.81177553180078,0.03317957676691208,,82.81177553180078,,82.81177553180078,,,75.46606455762141,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,82.84495510856769,82.81177553180078,0.03317957676691208,,82.81177553180078,,82.81177553180078,,,75.46606455762141,,,,,,,,60,100,-60,,,,,,,,,,
1588464000,8972.5,9191,8725,8895,,7825.74967222986,8468.196356611612,20851.73,0,-95,-99,80.15946706489233,82.21172393610026,-2.0522568712079305,,,,,,,,,,,,,,,60,100,-60,,,,,82.21172393610026,,105,,,,0,-95,-99,80.15946706489233,82.21172393610026,-2.0522568712079305,,,,,,,,,,,,,,,60,100,-60,,,,,82.21172393610026,,105,,,
1588550400,8895,8953,8525,8873,,7920.954247481691,8558.152721809032,16186.017,0,-95,-99,74.18038920751928,79.06160379365976,-4.881214586140473,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,74.18038920751928,79.06160379365976,-4.881214586140473,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1588636800,8873,9105.5,8771,9023.5,,8021.1856795288095,8661.563228073692,15659.189,0,-95,-99,71.15286661700019,75.16424096313726,-4.0113743461370746,,,,,,,,,,,,92.32734307778071,,,60,100,-60,,,,,,,,,,,0,-95,-99,71.15286661700019,75.16424096313726,-4.0113743461370746,,,,,,,,,,,,92.32734307778071,,,60,100,-60,,,,,,,,,,
1588723200,9023.5,9393.5,8920,9149.5,,8123.759708662554,8769.993621835094,23645.378,0,-95,-99,70.14035381026729,71.8245365449289,-1.6841827346616185,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,70.14035381026729,71.8245365449289,-1.6841827346616185,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1588809600,9149.5,10059.5,9038,9986.5,,8293.099735147776,9040.328372538406,35202.181,0,-95,-99,74.42654344077039,71.90658795601261,2.519955484757773,,,,,,,82.02029864874707,,,,96.03311478710691,,,,60,100,-60,,,,,71.90658795601261,,,,,,0,-95,-99,74.42654344077039,71.90658795601261,2.519955484757773,,,,,,,82.02029864874707,,,,96.03311478710691,,,,60,100,-60,,,,,71.90658795601261,,,,,
1588896000,9986.5,10035,9716.5,9805,,8430.545213770705,9210.255400863205,20871.076,0,-95,-99,76.3080098583962,73.62496903647794,2.6830408219182686,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,76.3080098583962,73.62496903647794,2.6830408219182686,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1588982400,9805,9912,9525.5,9546,,8531.950194337005,9284.865311782492,16024.389,0,-95,-99,72.96159962803713,74.5653843090679,-1.6037846810307599,,74.5653843090679,,74.5653843090679,,,,,,,,,,,60,100,-60,,,108,,74.5653843090679,,105,,106,,0,-95,-99,72.96159962803713,74.5653843090679,-1.6037846810307599,,74.5653843090679,,74.5653843090679,,,,,,,,,,,60,100,-60,,,108,,74.5653843090679,,105,,106,
1589068800,9546,9569,8153,8725,,8549.500176670004,9160.450798053049,101828.006,0,-95,-99,55.68682795800922,68.31881248148083,-12.631984523471615,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,55.68682795800922,68.31881248148083,-12.631984523471615,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1589155200,8725,9158.5,8182,8559,,8550.363796972732,9026.795065152372,52692.837,0,-95,-99,38.97691314595629,55.8751135773342,-16.89820043137791,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,,0,-95,-99,38.97691314595629,55.8751135773342,-16.89820043137791,,,,,,,,,,,,,,,60,100,-60,,,,,,,,,,
1589241600,8559,8973,8531.5,8813,,8574.239815429755,8979.285050674067,12481.242,0,-95,-99,28.235542982496646,40.9664280288207,-12.730885046324055,,,,,,,,,,,,12.180286447303253,,,60,100,-60,,,,,,,,,,,0,-95,-99,28.235542982496646,40.9664280288207,-12.730885046324055,,,,,,,,,,,,12.180286447303253,,,60,100,-60,,,,,,,,,,
