time,open,high,low,close,EMA,Volume,Volume MA,EMA Direction (debug),Order Sent Long,Order Sent Short,Cancelled (Long side),Cancelled (Short side)
1785465240,28430.5,28432.5,28419.75,28421,,691,1092.9,-1,0,0,0,0
1785465300,28421,28422,28411.25,28412,,792,1028.55,-1,0,0,0,0
1785465360,28412.5,28414.25,28406.75,28411.5,,758,984.15,-1,0,0,0,0
1785465420,28411.75,28412.5,28389.75,28393,,1899,1003.05,-1,0,1,0,0
1785465480,28393.5,28417.5,28392.75,28416,,1408,1001.5,-1,0,0,0,0
1785465540,28416.5,28417.25,28407.25,28410.25,,713,933.7,-1,0,0,0,0
1785465600,28410.25,28422.5,28410,28420.25,,1005,915,-1,0,0,0,0
1785465660,28419,28421.5,28413.75,28414.5,,569,871.5,-1,0,0,0,0
1785465720,28415,28417.75,28401.75,28404.5,,1078,881.85,-1,0,0,0,0
1785465780,28404.5,28414.5,28402,28411.25,,516,869.55,-1,0,0,0,0
1785465840,28412.25,28422,28408,28420.75,28447.50533405497,706,839.85,-1,0,0,0,0
1785465900,28420,28432,28420,28430.75,,1383,867.7,-1,0,0,0,0
1785465960,28430.5,28438.5,28428.5,28429.75,,1370,911.2,-1,0,0,0,0
1785466020,28428.5,28432,28423.75,28431.25,,661,891.8,-1,0,0,0,0
1785466080,28429.75,28433.5,28420,28421.75,,794,911.3,-1,0,0,0,0
1785466140,28420.75,28421.5,28401.25,28406,,1457,948.85,-1,0,0,0,0
1785466200,28405.75,28410.5,28397.75,28409.5,,1111,952.15,-1,0,0,0,0
1785466260,28409.75,28418,28404.5,28412.75,,993,952.85,-1,0,0,0,0
1785466320,28412.5,28420.25,28408.75,28419.75,,895,973.55,-1,0,0,0,0
1785466380,28419.25,28423,28413.75,28416.25,,699,974.9,-1,0,0,0,0
1785466440,28416.75,28420.25,28411.75,28413.5,,549,967.8,-1,0,0,0,0
1785466500,28412.75,28426.75,28410.25,28426,,681,962.25,-1,0,0,0,0
1785466560,28426.5,28428.5,28414.5,28423,,899,969.3,-1,0,0,0,0
1785466620,28423,28433.75,28419.75,28432.5,,756,912.15,-1,0,0,0,0
1785466680,28432.5,28436.25,28426.25,28426.75,,866,885.05,-1,0,0,0,0
1785466740,28426.5,28432.75,28423.5,28432.25,28442.420222703313,568,877.8,-1,0,0,0,0
1785466800,28431.5,28432.5,28420,28425.25,,883,871.7,-1,0,0,0,0
1785466860,28425,28428.25,28410,28425,,1375,912,-1,0,0,0,0
1785466920,28425.5,28431.25,28417.25,28424.5,,836,899.9,-1,0,0,0,0
1785466980,28426.25,28430.25,28421.75,28429.5,,428,895.5,-1,0,0,0,0
1785467040,28429.5,28433.25,28425.5,28426.75,,667,893.55,-1,0,0,0,0
1785467100,28426.75,28428,28421.75,28427.5,,383,843.55,-1,0,0,0,0
1785467160,28427,28429,28421.5,28426.25,,469,798.5,-1,0,0,0,0
1785467220,28426.25,28429.5,28421.75,28426.75,,314,781.15,-1,0,0,0,0
1785467280,28427,28434.5,28423.75,28429.75,,464,764.65,-1,0,0,0,0
1785467340,28430,28430.25,28424,28427,,300,706.8,-1,0,0,0,0
1785467400,28426,28428.5,28412.25,28415.75,,818,692.15,-1,0,0,0,0
1785467460,28416,28436.25,28411.5,28425.5,,1380,711.5,-1,0,0,0,0
1785467520,28425,28425.5,28396,28409.75,,1677,750.6,-1,0,0,0,0
1785467580,28409.75,28414.25,28401.25,28404,,700,750.65,-1,0,0,0,0
1785467640,28403.75,28419.75,28397.75,28418.5,28434.446815135543,1131,779.75,-1,0,0,0,0
1785467700,28417.75,28426.5,28416.25,28422.75,,871,789.25,-1,0,0,0,0
1785467760,28423,28445.75,28420.5,28439.25,,1503,819.45,-1,0,0,0,0
1785467820,28439.75,28448.25,28439.75,28446.25,,1245,843.9,1,0,0,0,0
1785467880,28445.75,28448.5,28442.5,28445.25,,585,829.85,1,0,0,0,0
1785467940,28445,28459,28441.75,28455.25,,1302,866.55,1,0,0,0,0
1785468000,28455,28466.75,28454.5,28463.75,,1752,910,1,0,0,0,0
